Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
09:38:07,"(-0.1556396, 0.01916504, 1.004761)",8.777966,4.536165,86.94976,-1.35046
09:38:08,"(-0.1586914, 0.02307129, 1.006836)",8.956929,4.536165,86.94976,-1.204826
09:38:09,"(-0.1564941, 0.02258301, 1.005371)",8.847549,4.536165,86.94976,-1.432545
09:38:10,"(-0.1564941, 0.02172852, 1.004639)",8.853898,4.536165,86.94976,-1.31095
09:38:11,"(-0.1567383, 0.02111816, 1.005737)",8.857958,4.536165,86.94976,-1.18856
09:38:12,"(-0.1578369, 0.01855469, 1.004395)",8.930784,4.531147,86.44797,-1.045506
09:38:12,"(-0.159668, 0.02294922, 1.008667)",8.995057,4.536165,86.94976,-1.287347
09:38:13,"(-0.1566162, 0.02282715, 1.004883)",8.995895,4.536165,86.94976,-1.191146
09:38:14,"(-0.1574707, 0.02441406, 1.009766)",8.786903,4.536165,86.94976,-1.167754
09:38:15,"(-0.1561279, 0.02172852, 1.007935)",8.737812,4.541183,87.45158,-1.393186
09:38:16,"(-0.1542969, 0.02307129, 1.008179)",8.701324,4.536165,86.94976,-1.238189
09:38:17,"(-0.1586914, 0.02368164, 1.004883)",8.974056,4.536165,86.94976,-1.452709
09:38:17,"(-0.1594238, 0.02575684, 1.008911)",8.979389,4.541183,87.45158,-1.444491
09:38:18,"(-0.157959, 0.02246094, 1.009033)",8.897151,4.521111,85.44443,-1.259847
09:38:19,"(-0.1619873, 0.02392578, 1.011108)",9.101877,4.536165,86.94976,-1.338471
09:38:20,"(-0.1619873, 0.02624512, 1.012451)",9.090007,4.541183,87.45158,-1.466269
09:38:21,"(-0.1604004, 0.02307129, 1.013306)",8.994955,4.536165,86.94976,-1.28827
09:38:22,"(-0.1557617, 0.02246094, 1.00061)",8.878551,4.536165,86.94976,-1.331341
09:38:22,"(-0.1556396, 0.0246582, 1.006226)",8.80105,4.536165,86.94976,-1.367211
09:38:23,"(-0.157959, 0.02294922, 1.01123)",8.878127,4.541183,87.45158,-1.23136
09:38:24,"(-0.1560059, 0.02062988, 1.005737)",8.817218,4.536165,86.94976,-1.161215
09:38:25,"(-0.1575928, 0.02111816, 1.010986)",8.859976,4.536165,86.94976,-1.29067
09:38:26,"(-0.1549072, 0.02429199, 1.004395)",8.767614,4.536165,86.94976,-1.369285
09:38:27,"(-0.1546631, 0.02453613, 0.9986572)",8.803517,4.536165,86.94976,-1.39085
09:38:27,"(-0.1561279, 0.0246582, 1.006226)",8.819795,4.541183,87.45158,-1.387196
09:38:28,"(-0.1604004, 0.02502441, 1.006714)",9.05288,4.536165,86.94976,-1.406208
09:38:29,"(-0.1583252, 0.02368164, 1.015015)",8.825367,4.541183,87.45158,-1.422803
09:38:30,"(-0.1644287, 0.02514648, 1.010864)",9.238901,4.536165,86.94976,-1.40653
09:38:31,"(-0.1602783, 0.02307129, 1.005981)",9.106816,4.536165,86.94976,-1.297243
09:38:32,"(-0.1577148, 0.02453613, 1.003906)",8.902451,4.536165,86.94976,-1.486581
09:38:32,"(-0.1586914, 0.0234375, 1.003174)",8.839566,4.536165,86.94976,-1.432999
09:38:33,"(-0.1607666, 0.02246094, 1.00354)",8.850394,4.536165,86.94976,-1.350141
09:38:34,"(-0.1568604, 0.02453613, 1.004639)",8.853115,4.536165,86.94976,-1.255303
09:38:35,"(-0.1574707, 0.0255127, 1.005859)",8.960078,4.536165,86.94976,-1.268682
09:38:36,"(-0.1583252, 0.02478027, 1.002686)",8.916256,4.536165,86.94976,-1.372274
09:38:37,"(-0.15625, 0.02441406, 1.003174)",8.818626,4.536165,86.94976,-1.240928
09:38:37,"(-0.1563721, 0.02185059, 1.005615)",8.862998,4.536165,86.94976,-1.446963
09:38:38,"(-0.1544189, 0.02319336, 1.006714)",8.867974,4.541183,87.45158,-1.29386
09:38:39,"(-0.1546631, 0.02246094, 1.003784)",8.751916,4.541183,87.45158,-1.265738
09:38:40,"(-0.1563721, 0.02392578, 1.004883)",8.844985,4.536165,86.94976,-1.363764
09:38:41,"(-0.1542969, 0.02294922, 1.004517)",8.732557,4.536165,86.94976,-1.257063
09:38:42,"(-0.1585693, 0.02514648, 1.018188)",8.85195,4.536165,86.94976,-1.282685
09:38:43,"(-0.154541, 0.02294922, 1.005371)",8.738843,4.536165,86.94976,-1.329759
09:38:43,"(-0.1557617, 0.02526855, 1.010498)",8.762804,4.536165,86.94976,-1.308846
09:38:44,"(-0.1550293, 0.02331543, 1.005737)",8.762884,4.536165,86.94976,-1.312521
09:38:45,"(-0.1549072, 0.02294922, 1.004517)",8.766565,4.536165,86.94976,-1.293469
09:38:46,"(-0.1585693, 0.02453613, 1.006226)",8.955493,4.536165,86.94976,-1.379821
09:38:47,"(-0.1530762, 0.02209473, 1.003906)",8.669711,4.536165,86.94976,-1.246403
09:38:48,"(-0.1539307, 0.0213623, 0.9984131)",8.764585,4.536165,86.94976,-1.211419
09:38:48,"(-0.1574707, 0.02319336, 1.011841)",8.845863,4.541183,87.45158,-1.297487
09:38:49,"(-0.159668, 0.02441406, 1.014526)",8.943949,4.536165,86.94976,-1.361773
09:38:50,"(-0.152832, 0.02246094, 0.9986572)",8.700897,4.541183,87.45158,-1.273607
09:38:51,"(-0.1558838, 0.02319336, 1.011597)",8.760189,4.541183,87.45158,-1.298101
09:38:52,"(-0.1530762, 0.02099609, 1.001221)",8.89728,4.541183,87.45158,-1.331755
09:38:53,"(-0.1561279, 0.02258301, 1.00708)",8.890233,4.536165,86.94976,-1.364109
09:38:53,"(-0.1568604, 0.02429199, 1.0)",8.839689,4.541183,87.45158,-1.375033
09:38:54,"(-0.1514893, 0.02270508, 1.008423)",8.861828,4.541183,87.45158,-1.404563
09:38:55,"(-0.1485596, 0.0246582, 0.9968262)",8.702292,4.536165,86.94976,-1.346107
09:38:56,"(-0.1558838, 0.02258301, 1.009399)",8.984015,4.536165,86.94976,-1.334658
09:38:57,"(-0.1519775, 0.02331543, 1.001343)",8.876019,4.541183,87.45158,-1.229564
09:38:58,"(-0.1558838, 0.02380371, 1.004883)",8.683329,4.536165,86.94976,-1.342728
09:38:58,"(-0.1531982, 0.02355957, 1.009644)",8.763339,4.536165,86.94976,-1.327972
09:38:59,"(-0.1512451, 0.02050781, 1.008911)",8.911742,4.536165,86.94976,-1.383159
09:39:00,"(-0.1566162, 0.02246094, 1.005859)",8.822954,4.521111,85.44443,-1.188528
09:39:01,"(-0.1536865, 0.02172852, 1.01416)",8.779615,4.541183,87.45158,-1.244222
09:39:02,"(-0.1540527, 0.0213623, 1.008667)",8.774777,4.541183,87.45158,-1.177783
09:39:03,"(-0.1529541, 0.02502441, 1.000854)",8.811851,4.541183,87.45158,-1.323195
09:39:03,"(-0.1529541, 0.02246094, 1.008911)",8.776374,4.536165,86.94976,-1.260412
09:39:04,"(-0.1540527, 0.02233887, 1.003418)",8.632992,4.541183,87.45158,-1.260907
09:39:05,"(-0.1540527, 0.02502441, 1.004395)",8.81148,4.541183,87.45158,-1.312508
09:39:06,"(-0.1519775, 0.0213623, 1.0)",8.763503,4.541183,87.45158,-1.154084
09:39:07,"(-0.1555176, 0.02099609, 1.010864)",8.622437,4.536165,86.94976,-1.421063
09:39:08,"(-0.1520996, 0.02038574, 1.001953)",8.797814,4.536165,86.94976,-1.221322
09:39:08,"(-0.1538086, 0.02148438, 1.007813)",8.873884,4.536165,86.94976,-1.206623
09:39:09,"(-0.151001, 0.02661133, 1.005981)",8.991548,4.531147,86.44797,-1.496685
