Time,adv_flag,def_tx_pwr,mac,rssi,name,scan_tx_pwr,conn_tx_pwr,tx_range,adv_tx_pwr
06:08:28,,3,b'e85378d12494',-86,,3,64,,3
06:08:29,26,3,b'71e3ebce54ff',-72,,3,64,12,3
06:08:29,26,3,b'71e3ebce54ff',-70,,3,64,12,3
06:08:30,,3,b'dfd349789bc1',-82,,3,64,,3
06:08:31,26,3,b'71e3ebce54ff',-79,,3,64,12,3
06:08:32,26,3,b'71e3ebce54ff',-71,,3,64,12,3
06:08:33,26,3,b'71e3ebce54ff',-70,,3,64,12,3
06:08:33,26,3,b'71e3ebce54ff',-80,,3,64,12,3
06:08:34,,3,b'dfd349789bc1',-71,,3,64,,3
06:08:35,26,3,b'71e3ebce54ff',-70,,3,64,12,3
06:08:36,26,3,b'71e3ebce54ff',-81,,3,64,12,3
06:08:37,,3,b'e5ab21e8b26f',-88,,3,64,,3
06:08:38,,3,b'e85378d12494',-85,,3,64,,3
06:08:38,,3,b'e5ab21e8b26f',-88,,3,64,,3
06:08:39,,3,b'dca8ab82f8d8',-91,,3,64,,3
06:08:40,26,3,b'3619162bc727',-97,,3,64,,3
06:08:41,,3,b'e5ab21e8b26f',-87,,3,64,,3
06:08:42,26,3,b'3619162bc727',-97,,3,64,,3
06:08:42,,3,b'e85378d12494',-82,,3,64,,3
06:08:43,,3,b'e5ab21e8b26f',-88,,3,64,,3
06:08:44,26,3,b'3619162bc727',-93,,3,64,,3
06:08:45,,3,b'e85378d12494',-88,,3,64,,3
06:08:46,,3,b'e5ab21e8b26f',-91,,3,64,,3
06:08:46,26,3,b'3619162bc727',-94,,3,64,,3
06:08:47,,3,b'e85378d12494',-83,,3,64,,3
06:08:48,,3,b'e5ab21e8b26f',-91,,3,64,,3
06:08:49,,3,b'dfd349789bc1',-86,,3,64,,3
06:08:50,,3,b'dfd349789bc1',-75,,3,64,,3
06:08:51,,3,b'c04640bccd27',-95,,3,64,,3
06:08:51,,3,b'e5ab21e8b26f',-88,,3,64,,3
06:08:52,,3,b'e5ab21e8b26f',-89,,3,64,,3
06:08:54,,3,b'c04640bccd27',-93,,3,64,,3
06:08:56,,3,b'c04640bccd27',-92,,3,64,,3
06:08:57,,3,b'e5ab21e8b26f',-89,,3,64,,3
06:08:58,,3,b'e5ab21e8b26f',-91,,3,64,,3
06:09:00,,3,b'dfd349789bc1',-79,,3,64,,3
06:09:01,,3,b'e85378d12494',-89,,3,64,,3
06:09:01,,3,b'c04640bccd27',-95,,3,64,,3
06:09:02,,3,b'dfd349789bc1',-75,,3,64,,3
06:09:03,,3,b'e85378d12494',-83,,3,64,,3
06:09:04,,3,b'c04640bccd27',-96,,3,64,,3
