Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
13:13:00,7,b'',865402500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:02,7,b'',865602500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:04,7,b'',865985000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:06,7,b'',866200000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:07,7,b'',866400000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:09,7,b'',866600000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:11,7,b'',863000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:13,7,b'',864000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:15,7,b'',865000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:16,7,b'',866000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:18,7,b'',867000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:20,7,b'',868000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:22,7,b'',869000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:24,7,b'',864862500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:26,7,b'',865062500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:27,7,b'',865402500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:29,7,b'',865602500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:31,7,b'',865985000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:33,7,b'',866200000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:35,7,b'',866400000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:36,7,b'',866600000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:38,7,b'',863000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:40,7,b'',864000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:42,7,b'',865000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:44,7,b'',866000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:45,7,b'',867000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:47,7,b'',868000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:49,7,b'',869000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:51,7,b'',864862500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:53,7,b'',865062500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:55,7,b'',865402500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:56,7,b'',865602500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:13:58,7,b'',865985000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:00,7,b'',866200000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:02,7,b'',866400000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:04,7,b'',866600000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:05,7,b'',863000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:07,7,b'',864000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:09,7,b'',865000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:11,7,b'',866000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:13,7,b'',867000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:15,7,b'',868000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:16,7,b'',869000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:18,7,b'',864862500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:20,7,b'',865062500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:22,7,b'',865402500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:24,7,b'',865602500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:25,7,b'',865985000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:27,7,b'',866200000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:29,7,b'',866400000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:31,7,b'',866600000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:33,7,b'',863000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:35,7,b'',864000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:36,7,b'',865000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:38,7,b'',866000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:40,7,b'',867000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:42,7,b'',868000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:44,7,b'',869000000,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:45,7,b'',864862500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:47,7,b'',865062500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:49,7,b'',865402500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
13:14:51,7,b'',865602500,0,467645784,-127,-11.0,7,0,0,14,0,0,0
