Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
10:00:53,"(0.0, 0.0, 0.0)",10.35132,4.491004,82.43363,-1.380615
10:00:54,"(-0.09460449, -0.1297607, 1.000732)",5.400421,4.491004,82.43363,7.355646
10:00:55,"(-0.09289551, -0.1311035, 0.9980469)",5.423525,4.491004,82.43363,7.356
10:00:56,"(-0.0958252, -0.1322021, 1.0)",5.203851,4.496022,82.93546,7.423662
10:00:56,"(-0.09020996, -0.1317139, 0.9984131)",5.524425,4.491004,82.43363,7.264497
10:00:57,"(-0.09448242, -0.1306152, 0.9981689)",5.478416,4.491004,82.43363,7.426215
10:00:58,"(-0.09680176, -0.130127, 0.9967041)",5.511719,4.485986,81.93186,7.269724
10:00:59,"(-0.100708, -0.1271973, 1.010864)",5.689355,4.491004,82.43363,7.136884
10:01:00,"(-0.08886719, -0.130249, 1.001465)",5.070985,4.496022,82.93546,7.381524
10:01:01,"(-0.09265137, -0.1287842, 1.00647)",5.259584,4.496022,82.93546,7.261363
10:01:02,"(-0.09411621, -0.1318359, 1.002319)",5.364255,4.491004,82.43363,7.39769
10:01:02,"(-0.09423828, -0.1287842, 1.001587)",5.375076,4.496022,82.93546,7.391173
10:01:03,"(-0.09423828, -0.1311035, 1.000122)",5.382903,4.491004,82.43363,7.361265
10:01:04,"(-0.0925293, -0.1297607, 1.002808)",5.329204,4.496022,82.93546,7.278556
10:01:05,"(-0.09313965, -0.1286621, 0.9963379)",5.347561,4.496022,82.93546,7.381492
10:01:06,"(-0.09411621, -0.1303711, 1.005859)",5.321974,4.496022,82.93546,7.400026
10:01:07,"(-0.09277344, -0.1295166, 1.009277)",5.251907,4.496022,82.93546,7.282208
10:01:08,"(-0.0970459, -0.1298828, 1.004883)",5.516195,4.496022,82.93546,7.331012
10:01:08,"(-0.09338379, -0.1304932, 1.00647)",5.300926,4.491004,82.43363,7.356188
10:01:09,"(-0.09545898, -0.1306152, 1.00769)",5.431127,4.496022,82.93546,7.391939
10:01:10,"(-0.09155273, -0.1307373, 1.001709)",5.222127,4.491004,82.43363,7.281188
10:01:11,"(-0.0925293, -0.1313477, 0.9960938)",5.070937,4.496022,82.93546,7.497432
10:01:12,"(-0.09790039, -0.1287842, 1.004028)",5.569168,4.496022,82.93546,7.275143
10:01:13,"(-0.09619141, -0.1278076, 1.003662)",5.474531,4.491004,82.43363,7.224308
10:01:14,"(-0.09301758, -0.1304932, 1.008423)",5.270087,4.496022,82.93546,7.342456
10:01:15,"(-0.09411621, -0.1297607, 1.001953)",5.366204,4.485986,81.93186,7.389767
10:01:15,"(-0.09228516, -0.1304932, 1.001953)",5.262395,4.491004,82.43363,7.524263
10:01:16,"(-0.09020996, -0.130127, 1.001587)",5.146574,4.496022,82.93546,7.372933
10:01:17,"(-0.09631348, -0.1329346, 1.009277)",5.451123,4.491004,82.43363,7.469837
10:01:18,"(-0.09558105, -0.1252441, 1.002808)",5.444611,4.496022,82.93546,7.087216
10:01:19,"(-0.09155273, -0.130127, 1.00415)",5.209501,4.491004,82.43363,7.381005
10:01:20,"(-0.0958252, -0.1289063, 1.003784)",5.453155,4.491004,82.43363,7.343281
10:01:21,"(-0.09118652, -0.1307373, 1.005127)",5.183763,4.496022,82.93546,7.35732
10:01:21,"(-0.09350586, -0.1322021, 0.9990234)",5.34715,4.496022,82.93546,7.505801
10:01:22,"(-0.09423828, -0.1292725, 0.994873)",5.411136,4.496022,82.93546,7.370826
10:01:23,"(-0.09375, -0.1311035, 1.003296)",5.338332,4.485986,81.93186,7.412888
10:01:24,"(-0.09216309, -0.1298828, 1.002563)",5.252292,4.496022,82.93546,7.400356
10:01:25,"(-0.09277344, -0.1309814, 1.001587)",5.121739,4.491004,82.43363,7.365071
10:01:26,"(-0.0925293, -0.1303711, 1.00415)",5.258401,4.491004,82.43363,7.424636
10:01:27,"(-0.09228516, -0.1324463, 1.006592)",5.23828,4.496022,82.93546,7.464905
10:01:27,"(-0.09411621, -0.1287842, 1.003174)",5.359712,4.491004,82.43363,7.283792
10:01:28,"(-0.09313965, -0.1298828, 1.001587)",5.312774,4.496022,82.93546,7.510469
10:01:29,"(-0.09338379, -0.1329346, 1.00647)",5.300926,4.491004,82.43363,7.492265
10:01:30,"(-0.09594727, -0.128418, 0.9996338)",5.482592,4.496022,82.93546,7.287281
10:01:31,"(-0.09240723, -0.1253662, 1.009277)",5.231291,4.480968,81.43008,7.051466
10:01:32,"(-0.09069824, -0.1295166, 1.005859)",5.179303,4.496022,82.93546,7.329062
10:01:33,"(-0.08959961, -0.128418, 1.003906)",5.409631,4.496022,82.93546,7.291126
10:01:34,"(-0.09460449, -0.1293945, 1.00415)",5.147822,4.491004,82.43363,7.272045
10:01:34,"(-0.09509277, -0.1297607, 1.002197)",5.420241,4.496022,82.93546,7.344774
10:01:35,"(-0.09313965, -0.1286621, 1.003662)",5.301852,4.491004,82.43363,7.439354
10:01:36,"(-0.09240723, -0.1265869, 1.007813)",5.238852,4.50104,83.43722,7.129582
10:01:37,"(-0.09020996, -0.1278076, 1.000854)",5.15032,4.491004,82.43363,7.248131
10:01:38,"(-0.09265137, -0.1274414, 1.003784)",5.273577,4.491004,82.43363,7.205311
10:01:39,"(-0.09338379, -0.1298828, 1.002808)",5.239664,4.491004,82.43363,7.343131
10:01:40,"(-0.09069824, -0.1290283, 1.001221)",5.176163,4.496022,82.93546,7.313672
10:01:40,"(-0.08850098, -0.128418, 1.007813)",5.01855,4.496022,82.93546,7.234096
10:01:41,"(-0.09191895, -0.1300049, 1.007935)",5.243535,4.491004,82.43363,7.296486
10:01:42,"(-0.09191895, -0.1275635, 1.006104)",5.244806,4.496022,82.93546,7.415505
10:01:43,"(-0.09521484, -0.1311035, 1.006836)",5.181901,4.496022,82.93546,7.191551
10:01:44,"(-0.09387207, -0.12854, 1.001099)",5.356907,4.496022,82.93546,7.309935
10:01:45,"(-0.09057617, -0.1290283, 1.001831)",5.156104,4.496022,82.93546,7.307885
10:01:46,"(-0.09228516, -0.1287842, 0.9998779)",5.115038,4.491004,82.43363,7.247653
10:01:46,"(-0.09399414, -0.1317139, 1.001953)",5.359284,4.50104,83.43722,7.456627
10:01:47,"(-0.09313965, -0.1322021, 1.002686)",5.306987,4.496022,82.93546,7.479183
10:01:48,"(-0.09069824, -0.12854, 1.004395)",5.21635,4.496022,82.93546,7.300086
10:01:49,"(-0.09094238, -0.126709, 1.001343)",5.189391,4.496022,82.93546,7.450709
10:01:50,"(-0.08972168, -0.1286621, 1.010742)",5.200093,4.496022,82.93546,7.355978
10:01:51,"(-0.09423828, -0.1270752, 1.004517)",5.276657,4.485986,81.93186,7.22055
10:01:52,"(-0.09118652, -0.1291504, 1.005127)",5.183763,4.496022,82.93546,7.329831
10:01:53,"(-0.09558105, -0.1309814, 1.001587)",5.474418,4.496022,82.93546,7.293116
10:01:53,"(-0.08984375, -0.1304932, 0.9997559)",5.13513,4.50104,83.43722,7.406977
10:01:54,"(-0.09179688, -0.1293945, 1.001709)",5.235976,4.496022,82.93546,7.329976
10:01:55,"(-0.09106445, -0.1312256, 1.005859)",5.173111,4.50104,83.43722,7.19249
10:01:56,"(-0.09387207, -0.1291504, 1.003296)",5.345243,4.506058,83.93905,7.303574
10:01:57,"(-0.09191895, -0.1281738, 1.003906)",5.231488,4.496022,82.93546,7.474095
10:01:58,"(-0.09204102, -0.1317139, 1.002197)",5.24728,4.496022,82.93546,7.171078
10:01:59,"(-0.09411621, -0.1293945, 1.004639)",5.351943,4.491004,82.43363,7.307477
10:01:59,"(-0.08886719, -0.128418, 1.00061)",5.075292,4.50104,83.43722,7.284976
10:02:00,"(-0.09191895, -0.1280518, 1.003174)",5.235286,4.491004,82.43363,7.292155
10:02:01,"(-0.09228516, -0.130249, 1.003906)",5.266031,4.496022,82.93546,7.361529
10:02:02,"(-0.09313965, -0.1297607, 1.003906)",5.30057,4.50104,83.43722,7.333829
10:02:03,"(-0.09179688, -0.1298828, 1.002197)",5.233439,4.491004,82.43363,7.353818
10:02:04,"(-0.0925293, -0.1264648, 1.001953)",5.065996,4.491004,82.43363,7.428395
10:02:05,"(-0.09558105, -0.1307373, 1.007935)",5.417081,4.496022,82.93546,7.357822
10:02:06,"(-0.09375, -0.1292725, 1.007568)",5.315826,4.50104,83.43722,7.280081
10:02:06,"(-0.0916748, -0.1289063, 1.003662)",5.220827,4.496022,82.93546,7.421346
10:02:07,"(-0.09106445, -0.1289063, 0.9736328)",5.165398,4.496022,82.93546,7.37593
10:02:08,"(-0.09558105, -0.1303711, 1.016113)",5.373735,4.50104,83.43722,7.279528
10:02:09,"(-0.08886719, -0.130249, 1.000366)",5.285721,4.496022,82.93546,7.454268
10:02:10,"(-0.09082031, -0.128418, 1.006714)",5.280601,4.50104,83.43722,7.351496
10:02:11,"(-0.09594727, -0.1281738, 1.008301)",5.435749,4.491004,82.43363,7.212272
10:02:12,"(-0.08972168, -0.1298828, 0.9987793)",5.129437,4.50104,83.43722,7.339729
10:02:12,"(-0.09313965, -0.1269531, 1.00293)",5.118967,4.496022,82.93546,7.18579
10:02:13,"(-0.09191895, -0.1306152, 0.9991455)",5.256276,4.50104,83.43722,7.458231
10:02:14,"(-0.09008789, -0.1291504, 1.004395)",5.14027,4.496022,82.93546,7.38821
10:02:15,"(-0.1228027, -0.1280518, 1.00354)",5.357768,4.496022,82.93546,7.240217
10:02:16,"(-0.09020996, -0.1295166, 1.001953)",5.144703,4.496022,82.93546,7.306621
10:02:17,"(-0.08886719, -0.1280518, 1.003052)",5.169728,4.496022,82.93546,7.326126
10:02:18,"(-0.08703613, -0.1289063, 0.9976807)",5.090117,4.496022,82.93546,7.333449
10:02:19,"(-0.09179688, -0.1313477, 1.002319)",5.232805,4.496022,82.93546,7.176878
10:02:19,"(-0.09228516, -0.12854, 0.9993896)",5.15491,4.496022,82.93546,7.413534
10:02:20,"(-0.08740234, -0.1289063, 1.001221)",4.989032,4.496022,82.93546,7.308925
10:02:21,"(-0.08996582, -0.1297607, 0.9981689)",5.111651,4.50104,83.43722,7.309091
10:02:22,"(-0.09265137, -0.1273193, 0.9925537)",5.176163,4.496022,82.93546,7.416312
10:02:23,"(-0.08776855, -0.130127, 1.000854)",5.011653,4.496022,82.93546,7.379797
10:02:24,"(-0.09204102, -0.1331787, 1.002563)",5.225047,4.491004,82.43363,7.229055
10:02:25,"(-0.08935547, -0.1314697, 1.001709)",5.097465,4.50104,83.43722,7.447834
10:02:25,"(-0.0904541, -0.1290283, 0.9997559)",5.169827,4.50104,83.43722,7.324342
10:02:26,"(-0.09179688, -0.130127, 0.9992676)",5.249898,4.496022,82.93546,7.408021
10:02:27,"(-0.08898926, -0.1317139, 1.004028)",5.065017,4.50104,83.43722,7.444837
10:02:28,"(-0.08996582, -0.1273193, 1.00061)",5.137702,4.496022,82.93546,7.222617
10:02:29,"(-0.09326172, -0.1287842, 1.005371)",4.83042,4.50104,83.43722,7.273968
10:02:30,"(-0.08959961, -0.1303711, 1.003906)",5.10019,4.496022,82.93546,7.370266
