Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
16:47:26,"(0.0, 0.0, 0.0)",-21.66423,4.541183,87.45158,34.05637
16:47:27,"(0.9099121, 0.1906738, 0.3990479)",-66.31983,4.541183,87.45158,-15.43931
16:47:28,"(-0.01220703, -0.0567627, 1.03418)",0.6762643,4.541183,87.45158,3.141405
16:47:29,"(-0.1270752, -0.08496094, 1.011841)",7.158193,4.541183,87.45158,5.281468
16:47:29,"(0.07116699, -0.1035156, 1.124878)",-4.454911,4.546201,87.95336,8.987453
16:47:30,"(0.1767578, -0.1348877, 0.8811035)",-11.34351,4.541183,87.45158,8.536311
16:47:31,"(-0.204834, -0.2954102, 1.037231)",11.17111,4.546201,87.95336,15.6109
16:47:32,"(-0.5015869, -0.2567139, 1.001953)",26.59297,4.541183,87.45158,13.43222
16:47:33,"(-0.4556885, -0.230835, 0.9108887)",22.93983,4.546201,87.95336,14.00176
16:47:34,"(-0.348999, -0.2086182, 0.9376221)",20.41613,4.541183,87.45158,11.77857
16:47:35,"(-0.3580322, -0.2530518, 0.9108887)",21.45771,4.546201,87.95336,14.49648
16:47:36,"(-0.4802246, -0.2928467, 0.8521729)",29.40254,4.546201,87.95336,16.36136
16:47:36,"(-0.4615479, -0.282959, 0.8592529)",28.21567,4.536165,86.94976,15.67202
16:47:37,"(-0.4593506, -0.282959, 0.8613281)",27.88833,4.546201,87.95336,16.54559
16:47:38,"(-0.4559326, -0.2821045, 0.8664551)",27.75355,4.546201,87.95336,16.07323
16:47:39,"(-0.418457, -0.2692871, 0.8848877)",25.30913,4.541183,87.45158,15.14464
16:47:40,"(-0.4160156, -0.2598877, 0.8950195)",24.92956,4.546201,87.95336,14.6652
16:47:41,"(-0.3896484, -0.2781982, 0.8973389)",23.47177,4.541183,87.45158,15.87433
16:47:42,"(-0.2750244, -0.1789551, 0.9526367)",16.10333,4.541183,87.45158,10.2307
16:47:42,"(-0.3106689, -0.1971436, 0.9516602)",18.19267,4.541183,87.45158,11.22939
16:47:43,"(-0.3178711, -0.204834, 0.9460449)",18.77334,4.546201,87.95336,11.58885
16:47:44,"(-0.3172607, -0.2077637, 0.9421387)",18.61071,4.546201,87.95336,11.80445
16:47:45,"(-0.3687744, -0.229248, 0.9310303)",21.60816,4.546201,87.95336,12.75992
16:47:46,"(-0.3679199, -0.2369385, 0.9245605)",21.64257,4.541183,87.45158,13.62088
16:47:47,"(-0.4844971, -0.2695313, 0.8829346)",29.61539,4.546201,87.95336,16.06916
16:47:48,"(-0.5170898, -0.3374023, 0.8109131)",32.52418,4.546201,87.95336,19.33196
16:47:48,"(-0.5045166, -0.3388672, 0.8171387)",31.69195,4.546201,87.95336,19.45018
16:47:49,"(-0.5097656, -0.3397217, 0.8187256)",31.70234,4.546201,87.95336,19.35693
16:47:50,"(-0.5073242, -0.3449707, 0.8234863)",31.63593,4.541183,87.45158,19.62946
16:47:51,"(-0.3405762, -0.2177734, 0.9401855)",19.91259,4.526129,85.94621,12.02111
16:47:52,"(-0.2852783, -0.1992188, 0.9525146)",16.56069,4.546201,87.95336,11.0664
16:47:53,"(-0.3040771, -0.2075195, 0.9472656)",17.7969,4.546201,87.95336,11.78231
16:47:54,"(-0.3048096, -0.208374, 0.947998)",17.82414,4.546201,87.95336,11.82016
16:47:55,"(-0.3126221, -0.2156982, 0.939209)",18.41037,4.546201,87.95336,12.19084
16:47:55,"(-0.3045654, -0.2131348, 0.9477539)",17.81507,4.546201,87.95336,12.08462
16:47:56,"(-0.2838135, -0.2108154, 0.9567871)",16.52203,4.541183,87.45158,11.92777
16:47:57,"(-0.2928467, -0.2368164, 0.9417725)",17.27322,4.546201,87.95336,13.39952
16:47:58,"(-0.2946777, -0.2341309, 0.949707)",17.23822,4.541183,87.45158,13.24929
16:47:59,"(-0.2976074, -0.2003174, 0.9477539)",17.43299,4.546201,87.95336,11.40091
16:48:00,"(-0.2280273, -0.1533203, 0.9489746)",14.65234,4.546201,87.95336,12.4719
16:48:01,"(-0.3455811, -0.2539063, 0.9283447)",20.41804,4.546201,87.95336,14.37657
16:48:01,"(-0.2889404, -0.2260742, 0.9498291)",16.91989,4.546201,87.95336,12.82823
16:48:02,"(-0.3321533, -0.2548828, 0.9300537)",19.65335,4.546201,87.95336,14.47149
16:48:03,"(-0.4578857, -0.2332764, 0.887207)",27.29816,4.536165,86.94976,13.40165
16:48:04,"(-0.4069824, -0.2058105, 0.9824219)",22.72609,4.531147,86.44797,11.32505
16:48:05,"(-0.3881836, -0.1994629, 0.9123535)",23.04854,4.536165,86.94976,11.37451
16:48:06,"(-0.2763672, -0.2297363, 0.9516602)",16.19358,4.541183,87.45158,13.25476
16:48:07,"(-0.2723389, -0.2189941, 0.9588623)",15.80226,4.536165,86.94976,12.5269
16:48:08,"(-0.2264404, -0.1845703, 0.8930664)",14.22773,4.541183,87.45158,11.32817
16:48:08,"(-0.3615723, -0.2702637, 0.9174805)",21.50903,4.541183,87.45158,15.74695
16:48:09,"(0.112915, -0.2348633, 0.675415)",-5.270057,4.526129,85.94621,14.06966
16:48:10,"(-0.1256104, -0.3406982, 0.9245605)",7.736807,4.536165,86.94976,20.05931
16:48:11,"(-0.06481934, -0.3088379, 0.963623)",3.848277,4.536165,86.94976,18.07056
16:48:12,"(-0.1052246, -0.3143311, 0.9488525)",6.707304,4.541183,87.45158,17.76405
16:48:13,"(-0.1022949, -0.3374023, 0.9509277)",6.139914,4.536165,86.94976,19.53651
16:48:14,"(-0.06018066, -0.3398438, 0.9536133)",3.589952,4.541183,87.45158,19.98432
16:48:14,"(-0.05285645, -0.3239746, 0.9642334)",2.435724,4.536165,86.94976,18.11882
16:48:15,"(-0.002197266, -0.3212891, 0.9373779)",0.1343042,4.536165,86.94976,18.08798
16:48:16,"(-0.03417969, -0.3106689, 0.9594727)",2.065439,4.541183,87.45158,17.67797
16:48:17,"(0.06567383, -0.1934814, 0.7797852)",-4.814114,4.526129,85.94621,12.89915
16:48:18,"(0.04077148, -0.371582, 0.9501953)",-2.45697,4.541183,87.45158,20.33965
16:48:19,"(-0.01647949, -0.2893066, 1.036011)",0.7560687,4.536165,86.94976,14.48052
16:48:20,"(-0.1506348, -0.3884277, 0.914917)",9.349477,4.541183,87.45158,15.70978
16:48:21,"(-0.09619141, -0.3887939, 0.928833)",5.955895,4.541183,87.45158,22.49608
16:48:21,"(-0.1000977, -0.3865967, 0.935791)",6.105475,4.541183,87.45158,22.33186
16:48:22,"(-0.09741211, -0.3846436, 0.9346924)",5.977695,4.541183,87.45158,22.4613
16:48:23,"(-0.1020508, -0.3850098, 0.9207764)",6.32435,4.541183,87.45158,22.56735
16:48:24,"(-0.1022949, -0.387085, 0.9321289)",6.262767,4.531147,86.44797,22.43042
16:48:25,"(-0.1036377, -0.3845215, 0.9309082)",6.278337,4.541183,87.45158,22.33501
16:48:26,"(-0.1097412, -0.3912354, 0.9294434)",6.733849,4.541183,87.45158,22.68646
16:48:27,"(-0.1083984, -0.3924561, 0.9274902)",6.66608,4.541183,87.45158,22.81752
16:48:27,"(-0.1031494, -0.3900146, 0.9332275)",6.307287,4.541183,87.45158,22.55753
16:48:28,"(0.03540039, -0.3747559, 0.9342041)",-2.170107,4.541183,87.45158,22.1588
16:48:29,"(0.00378418, -0.404541, 0.9267578)",-0.180222,4.541183,87.45158,23.30625
16:48:30,"(0.005859375, -0.3997803, 0.9268799)",-0.3621968,4.536165,86.94976,23.10335
16:48:31,"(0.002197266, -0.4066162, 0.9276123)",-0.2268529,4.541183,87.45158,23.68037
