Time,ssid,bssid,sec,channel,rssi
10:50:05,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-36
10:50:05,Clos des Capucins,"b',\xc5\xd3328'",3,1,-56
10:50:05,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-73
10:50:05,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-79
10:50:07,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-41
10:50:07,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:07,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-72
10:50:07,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-82
10:50:09,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-48
10:50:09,Clos des Capucins,"b',\xc5\xd3328'",3,1,-59
10:50:09,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-71
10:50:09,Clos des Capucins,"b""4\x8f'\x11K{""",3,13,-71
10:50:09,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-80
10:50:11,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:11,Clos des Capucins,"b',\xc5\xd3328'",3,1,-58
10:50:11,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-79
10:50:13,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-36
10:50:13,Clos des Capucins,"b',\xc5\xd3328'",3,1,-60
10:50:13,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:13,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-79
10:50:15,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:15,Clos des Capucins,"b',\xc5\xd3328'",3,1,-59
10:50:15,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-72
10:50:15,Clos des Capucins,"b""4\x8f'\x11K{""",3,13,-72
10:50:15,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:17,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:17,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:17,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-82
10:50:19,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:19,Clos des Capucins,"b',\xc5\xd3328'",3,1,-58
10:50:19,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-83
10:50:21,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:21,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:21,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:23,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-37
10:50:23,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:23,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-75
10:50:23,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-82
10:50:24,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:24,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:24,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-73
10:50:24,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-85
10:50:26,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:26,Clos des Capucins,"b',\xc5\xd3328'",3,1,-58
10:50:26,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-71
10:50:26,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-83
10:50:28,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:28,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:28,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-73
10:50:28,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-83
10:50:30,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-41
10:50:30,Clos des Capucins,"b',\xc5\xd3328'",3,1,-60
10:50:30,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-72
10:50:30,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-82
10:50:32,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-35
10:50:32,Clos des Capucins,"b',\xc5\xd3328'",3,1,-59
10:50:32,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:32,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:34,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-36
10:50:34,Clos des Capucins,"b',\xc5\xd3328'",3,1,-59
10:50:34,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:34,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-84
10:50:36,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:36,Clos des Capucins,"b',\xc5\xd3328'",3,1,-58
10:50:36,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-71
10:50:36,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:38,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-39
10:50:38,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:38,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-71
10:50:38,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-80
10:50:40,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-33
10:50:40,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:40,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-72
10:50:40,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-82
10:50:42,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:42,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:42,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:42,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-83
10:50:44,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:44,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:44,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:44,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:46,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:46,Clos des Capucins,"b',\xc5\xd3328'",3,1,-58
10:50:46,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:46,Clos des Capucins,"b""4\x8f'\x11K{""",3,13,-73
10:50:46,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-81
10:50:47,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-38
10:50:47,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:47,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:47,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-80
10:50:49,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-34
10:50:49,Clos des Capucins,"b',\xc5\xd3328'",3,1,-56
10:50:49,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
10:50:49,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-80
10:50:51,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-36
10:50:51,Clos des Capucins,"b',\xc5\xd3328'",3,1,-57
10:50:51,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-72
10:50:51,Galaxy A03s63c3,"b""\x0e\xca'nK\x13""",3,6,-79
10:50:53,iPhone,b'\x8e\xea\x82\t\xf8\xe4',3,6,-40
10:50:53,Clos des Capucins,"b',\xc5\xd3328'",3,1,-56
10:50:53,Modem-SBD,b'\x80\xd0\x9b\xad\xdcq',0,9,-70
