Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
21:40:46,"(-0.007202148, 0.02819824, 0.5634766)",0.7322935,4.551219,88.45518,-4.940105
21:40:47,"(-0.5117188, -0.02294922, 1.528076)",18.51455,4.556237,88.95696,0.8158978
21:40:48,"(0.1143799, -0.06933594, 0.5942383)",-9.9704,4.556237,88.95696,1.351269
21:40:49,"(-0.6868896, 0.4625244, 1.255127)",28.69043,4.556237,88.95696,-17.9142
21:40:50,"(0.0925293, 0.07177734, 0.8865967)",-5.958081,4.57129,90.46233,-4.603579
21:40:51,"(-0.078125, 0.1784668, 0.8612061)",5.183445,4.556237,88.95696,-1.607476
21:40:52,"(-0.2214355, 0.0189209, 1.099487)",9.909206,4.556237,88.95696,-9.445934
21:40:53,"(-0.2216797, -0.369751, 0.7816162)",15.83424,4.556237,88.95696,24.47072
21:40:54,"(-0.078125, -0.2545166, 1.309692)",9.218006,4.556237,88.95696,9.955696
21:40:55,"(-0.2758789, -0.1173096, 0.958374)",16.05907,4.556237,88.95696,4.430326
21:40:56,"(-0.1309814, -0.1619873, 0.9787598)",7.622258,4.556237,88.95696,9.315844
21:40:57,"(-0.1601563, -0.1646729, 0.9842529)",9.242087,4.551219,88.45518,9.55088
21:40:58,"(-0.1363525, -0.1711426, 0.9780273)",7.936783,4.556237,88.95696,9.647805
21:40:59,"(-0.1478271, -0.1690674, 0.9855957)",8.862906,4.556237,88.95696,9.619647
21:41:00,"(-0.1402588, -0.3344727, 1.099854)",7.267416,4.556237,88.95696,18.00652
21:41:01,"(-0.1143799, 0.07885742, 1.09314)",5.973366,4.556237,88.95696,-4.103756
21:41:02,"(-0.08789063, 0.2897949, 0.8798828)",4.841163,4.556237,88.95696,-9.616809
21:41:03,"(-0.2005615, -0.07519531, 1.520752)",7.512988,4.556237,88.95696,2.806487
21:41:04,"(-0.2844238, -0.4075928, 0.779541)",20.04503,4.556237,88.95696,26.15978
21:41:05,"(-0.3348389, -0.2293701, 1.222412)",15.50289,4.556237,88.95696,3.617046
21:41:06,"(0.07470703, -0.07519531, 0.5170898)",-8.220976,4.556237,88.95696,8.190102
21:41:07,"(-0.6639404, 0.02331543, 1.159668)",29.79227,4.556237,88.95696,-0.9995954
21:41:08,"(0.09606934, -0.08435059, 0.7681885)",-7.128378,4.556237,88.95696,2.107289
21:41:09,"(-0.25354, 0.01342773, 0.9550781)",14.86713,4.556237,88.95696,-0.7785242
21:41:10,"(-0.02246094, 0.05895996, 0.8820801)",2.504004,4.556237,88.95696,-3.820433
21:41:11,"(-1.013672, 0.3615723, 1.001465)",45.34708,4.561255,89.45872,-16.96907
21:41:12,"(0.01757813, 0.09851074, 0.6525879)",1.018056,4.556237,88.95696,-8.58288
21:41:13,"(-0.6456299, 0.5394287, 1.266113)",34.06893,4.556237,88.95696,-7.27203
21:41:14,"(-0.1455078, 0.2025146, 0.9853516)",8.400212,4.556237,88.95696,-10.53586
21:41:15,"(-0.1748047, 0.1563721, 0.8206787)",12.02431,4.556237,88.95696,-10.55651
21:41:16,"(-0.2199707, -0.2633057, 1.393921)",7.897186,4.561255,89.45872,9.083229
21:41:17,"(-0.4984131, -0.2602539, 1.079346)",24.78623,4.556237,88.95696,12.3478
21:41:18,"(-0.2648926, -0.2390137, 1.303223)",11.4894,4.556237,88.95696,10.18882
21:41:19,"(-0.09387207, 0.009887695, 0.7838135)",6.702216,4.556237,88.95696,0.8491563
21:41:20,"(0.01147461, -0.09997559, 1.236694)",-0.5316009,4.556237,88.95696,4.621598
21:41:21,"(-0.2061768, -0.1658936, 0.6945801)",16.53281,4.556237,88.95696,12.89647
21:41:22,"(-0.2784424, -0.1112061, 1.085449)",14.38744,4.556237,88.95696,4.139776
21:41:23,"(-0.0004882813, -0.009765625, 0.6022949)",0.04644975,4.556237,88.95696,0.9289135
21:41:24,"(-1.104858, 0.1650391, 0.9321289)",49.84689,4.556237,88.95696,-6.51334
21:41:25,"(0.05761719, 0.0802002, 0.8634033)",-3.817838,4.561255,89.45872,-14.63629
21:41:26,"(-0.2740479, 0.08520508, 0.859375)",17.68707,4.556237,88.95696,-5.396205
21:41:27,"(-0.1947021, 0.04187012, 0.7960205)",11.07995,4.556237,88.95696,-2.954919
21:41:28,"(-1.277588, 0.06274414, 1.153198)",47.92942,4.556237,88.95696,-2.192389
21:41:29,"(0.0447998, -0.1069336, 0.8370361)",-5.385793,4.556237,88.95696,9.811431
21:41:30,"(-0.6464844, 0.237915, 1.103394)",30.36627,4.556237,88.95696,-2.76686
21:41:31,"(0.2033691, -0.06152344, 1.141968)",-8.29552,4.556237,88.95696,3.05162
21:41:32,"(-0.1312256, 0.18396, 0.9211426)",8.107779,4.561255,89.45872,-11.18384
21:41:33,"(-0.2023926, -0.0657959, 1.422485)",8.097746,4.556237,88.95696,2.621913
21:41:34,"(-0.5892334, -0.2824707, 1.084473)",28.51684,4.556237,88.95696,20.55598
21:41:35,"(-0.6739502, -0.3408203, 1.350464)",26.52153,4.556237,88.95696,11.17003
21:41:36,"(-0.01513672, -0.04394531, 0.6982422)",-0.3744769,4.556237,88.95696,5.61201
