Time,ssid,bssid,sec,channel,rssi
10:37:00,C10,dde607849b5481556aa6fdb99bcecf8b4dc1e71e7927637858aefe0b,3,6,-64
10:37:00,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-64
10:37:00,C12,467e70dd60f25484211a11ebb5bad4a0541c0dfc15516ed0d69c2fc1,3,6,-64
10:37:00,C13,36ffd4e1e4b35456504d131849fe9386d883808f5ac701bf09b427c8,0,6,-64
10:37:00,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-65
10:37:00,C15,a73584260c725392f017f4608aae2bed4c87685b07ac82d695d35745,3,1,-74
10:37:00,C14 de rebecca,e349df62dc910513dd9f13c560313a2e554229abb38d8d084076ebd6,3,6,-81
10:37:00,C17,d5d659731480d357bdf6a2497492eb87fd7c4a63e614be60da4854d4,3,1,-87
10:37:02,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-59
10:37:02,C10,dde607849b5481556aa6fdb99bcecf8b4dc1e71e7927637858aefe0b,3,6,-68
10:37:02,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-68
10:37:02,C12,467e70dd60f25484211a11ebb5bad4a0541c0dfc15516ed0d69c2fc1,3,6,-68
10:37:02,C13,36ffd4e1e4b35456504d131849fe9386d883808f5ac701bf09b427c8,0,6,-69
10:37:02,C15,a73584260c725392f017f4608aae2bed4c87685b07ac82d695d35745,3,1,-75
10:37:02,C14 de rebecca,e349df62dc910513dd9f13c560313a2e554229abb38d8d084076ebd6,3,6,-81
10:37:04,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-62
10:37:04,C10,dde607849b5481556aa6fdb99bcecf8b4dc1e71e7927637858aefe0b,3,6,-68
10:37:04,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-68
10:37:04,C12,467e70dd60f25484211a11ebb5bad4a0541c0dfc15516ed0d69c2fc1,3,6,-68
10:37:04,C13,36ffd4e1e4b35456504d131849fe9386d883808f5ac701bf09b427c8,0,6,-68
10:37:04,C15,a73584260c725392f017f4608aae2bed4c87685b07ac82d695d35745,3,1,-76
10:37:04,C17,d5d659731480d357bdf6a2497492eb87fd7c4a63e614be60da4854d4,3,1,-79
10:37:04,C14 de rebecca,e349df62dc910513dd9f13c560313a2e554229abb38d8d084076ebd6,3,6,-81
10:37:06,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-55
10:37:06,C10,dde607849b5481556aa6fdb99bcecf8b4dc1e71e7927637858aefe0b,3,6,-67
10:37:06,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-67
10:37:06,C13,36ffd4e1e4b35456504d131849fe9386d883808f5ac701bf09b427c8,0,6,-68
10:37:06,C12,467e70dd60f25484211a11ebb5bad4a0541c0dfc15516ed0d69c2fc1,3,6,-69
10:37:06,C15,a73584260c725392f017f4608aae2bed4c87685b07ac82d695d35745,3,1,-75
10:37:06,C17,d5d659731480d357bdf6a2497492eb87fd7c4a63e614be60da4854d4,3,1,-80
10:37:06,C14 de rebecca,e349df62dc910513dd9f13c560313a2e554229abb38d8d084076ebd6,3,6,-80
10:37:08,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-57
10:37:08,C10,dde607849b5481556aa6fdb99bcecf8b4dc1e71e7927637858aefe0b,3,6,-66
10:37:08,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-66
10:37:08,C12,467e70dd60f25484211a11ebb5bad4a0541c0dfc15516ed0d69c2fc1,3,6,-66
10:37:08,C13,36ffd4e1e4b35456504d131849fe9386d883808f5ac701bf09b427c8,0,6,-66
10:37:08,C14 de rebecca,e349df62dc910513dd9f13c560313a2e554229abb38d8d084076ebd6,3,6,-80
10:37:08,C17,d5d659731480d357bdf6a2497492eb87fd7c4a63e614be60da4854d4,3,1,-82
10:37:10,C14,460a7083cf46b3805ec1cacbed969b0208801fe83c04739251d0f09d,3,6,-58
10:37:10,C11,d0c68ebb269b92f04466d317dcf68f3b4e56c8f02e6eeb96531910ea,3,6,-67
