Time,ssid,bssid,sec,channel,rssi
12:56:17,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-58
12:56:17,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-67
12:56:17,H112,74009144bbc8446f2b1d8b137d8217af80ab0af03832a746f212fe1d,3,1,-73
12:56:17,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-73
12:56:17,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-82
12:56:17,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-84
12:56:17,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-85
12:56:17,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-85
12:56:17,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-88
12:56:17,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-88
12:56:17,H1110,90f44a32e850f64fc910ba955fd0f04f8065de4cc4f0de6f00769c9f,4,1,-89
12:56:17,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-90
12:56:17,H1112,4f707b0ac8215754459b132636dc7d175f137e60d5693c5f54f29b59,3,11,-90
12:56:17,H1113,6f06fad70fd0cfff5cf14edb7737ee5881bfb047045267199aba7849,4,1,-91
12:56:17,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-91
12:56:17,H1115,1d0f8ae5450d72ad99f220fb201d160b1820c64049fd2066bb720661,0,6,-92
12:56:17,H1116,e839c7ca6f2b71b79060ffe35d027158faee483a38d0a6b2db6e1d23,3,6,-93
12:56:17,H119,b34febd387f98fe768197a4a0295106e13a7fdf371873270de8a0711,5,11,-93
12:56:17,H1117,49caa885406fef2c3e0ac1a04cbfa29aaa69df74a6f8c43c4dde7e52,4,6,-93
12:56:17,H1115,d9b188b7b1e0e3d0f88e831f537d80f7ae426f15dee5cfe147c7f780,0,6,-93
12:56:17,H1118,4b0d46cdc8e4cf237e0b3a60d01bd3a9b6456657026e30401336683b,4,1,-94
12:56:17,H1119,dfed9a1a258c8413a8791bb2f03b872ceb4900189512b9b93e0f04a0,3,6,-94
12:56:17,H1120,3e6a00abac7bdd2c9ca8d893221b52b2a921665c2c751d876127d6bf,5,6,-94
12:56:17,H1121,1ac2779c125ecffd90116cc20a3e397ba74a3a25a0f5c7a7d4c98810,4,6,-94
12:56:17,H1122,801bd91fbb9ff0165927d15df62eca31047e2922ced76de371a3f881,3,11,-94
12:56:17,H1123,f0c620d804733d88bf7495f96681d808ee6185f259004a060debcf4d,3,11,-94
12:56:17,H1124,610da4ef4848cb203edc6f0fb099ad734a62bdcbf52f439e86bddf01,3,11,-95
12:56:17,H119,7d28d5f6f1d48fb0718230c48b8fff9085545eea3144f380df0b8c06,5,11,-95
12:56:17,H1125,321cdf4907897ed56c241875aa529564389777ed9df455cde98e94aa,3,6,-96
12:56:17,H1126,cdb892863217556a73f9a22ca860101739a42a8be977495b545037cf,3,6,-96
12:56:17,H1127,1625a4e2306d9550efb3f974ded682c765f86460f00e4e5beac2c75f,3,11,-97
12:56:17,H119,55253d7be7034d93db9fe0010d2638a83fe7103ee1c23d65d41ec54d,5,11,-97
12:56:21,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-52
12:56:21,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-73
12:56:21,H112,74009144bbc8446f2b1d8b137d8217af80ab0af03832a746f212fe1d,3,1,-74
12:56:21,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-74
12:56:21,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-80
12:56:21,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-83
12:56:21,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-83
12:56:21,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-84
12:56:21,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-85
12:56:21,H1113,6f06fad70fd0cfff5cf14edb7737ee5881bfb047045267199aba7849,4,1,-86
12:56:21,H1128,d6d59d2f74beef434077d3d0ef8d3d703b292c80a2115986c5add4ff,3,11,-88
12:56:21,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-89
12:56:21,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-89
12:56:21,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-91
12:56:21,H119,b34febd387f98fe768197a4a0295106e13a7fdf371873270de8a0711,5,11,-92
12:56:21,H1129,aa02c80f762db3958e456155b66fe100a435a608c1e2a632c8e3beb1,2,1,-93
12:56:21,H1130,de662b8eef383a43e2bbf6d318638f752dd7b731ebcf79b878f0a611,3,6,-93
12:56:21,H1125,321cdf4907897ed56c241875aa529564389777ed9df455cde98e94aa,3,6,-93
12:56:21,H119,2ee5c7b78f4b803896ffcbd37179430beb0f268edf51a93c53774c30,5,11,-93
12:56:21,H1119,dfed9a1a258c8413a8791bb2f03b872ceb4900189512b9b93e0f04a0,3,6,-94
12:56:21,H1131,2dc7cb65f59a42cd1076f45853c27be5abce68ffaf5229e8c1da9bab,4,3,-94
12:56:21,H1115,d9b188b7b1e0e3d0f88e831f537d80f7ae426f15dee5cfe147c7f780,0,6,-94
12:56:21,H1132,b8c8c51311f3e5e7fd4df68909bbfb79ad1aa902f40dc63a754f9a40,4,6,-94
12:56:21,H1126,cdb892863217556a73f9a22ca860101739a42a8be977495b545037cf,3,6,-94
12:56:21,H1115,1d0f8ae5450d72ad99f220fb201d160b1820c64049fd2066bb720661,0,6,-94
12:56:21,H1120,3e6a00abac7bdd2c9ca8d893221b52b2a921665c2c751d876127d6bf,5,6,-94
12:56:21,H1120,5c7969132007e245c275df604e7e4193b843d809718bcea5d57b5783,5,6,-95
12:56:21,H1133,00d20df6b8af14a596a58381bb4adf6d8b04375a26bd31427e5535e4,3,11,-95
12:56:21,H1127,1625a4e2306d9550efb3f974ded682c765f86460f00e4e5beac2c75f,3,11,-96
12:56:21,H119,7d28d5f6f1d48fb0718230c48b8fff9085545eea3144f380df0b8c06,5,11,-96
12:56:21,H1123,f0c620d804733d88bf7495f96681d808ee6185f259004a060debcf4d,3,11,-96
12:56:21,H1134,d4bfc9dbe0228e7ea3b6daea12de82520d8577a15490dacbe36295e3,3,11,-97
12:56:26,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-52
12:56:26,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-71
12:56:26,H112,74009144bbc8446f2b1d8b137d8217af80ab0af03832a746f212fe1d,3,1,-76
12:56:26,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-76
12:56:26,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-77
12:56:26,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-81
12:56:26,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-82
12:56:26,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-88
12:56:26,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-89
12:56:26,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-90
12:56:26,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-90
12:56:26,H1135,4d5d759cc86a0544d293a11c87ba665b51fdd75c4dfa6dd4f1ba7501,2,1,-91
12:56:26,H1124,610da4ef4848cb203edc6f0fb099ad734a62bdcbf52f439e86bddf01,3,11,-91
12:56:26,H1119,dfed9a1a258c8413a8791bb2f03b872ceb4900189512b9b93e0f04a0,3,6,-92
12:56:26,H1120,3e6a00abac7bdd2c9ca8d893221b52b2a921665c2c751d876127d6bf,5,6,-93
12:56:26,H1130,de662b8eef383a43e2bbf6d318638f752dd7b731ebcf79b878f0a611,3,6,-93
12:56:26,H1126,cdb892863217556a73f9a22ca860101739a42a8be977495b545037cf,3,6,-93
12:56:26,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-94
12:56:26,H119,b34febd387f98fe768197a4a0295106e13a7fdf371873270de8a0711,5,11,-94
12:56:26,H1123,f0c620d804733d88bf7495f96681d808ee6185f259004a060debcf4d,3,11,-94
12:56:26,H1112,4f707b0ac8215754459b132636dc7d175f137e60d5693c5f54f29b59,3,11,-94
12:56:26,H1122,801bd91fbb9ff0165927d15df62eca31047e2922ced76de371a3f881,3,11,-94
12:56:26,H1121,1ac2779c125ecffd90116cc20a3e397ba74a3a25a0f5c7a7d4c98810,4,6,-94
12:56:26,H1133,00d20df6b8af14a596a58381bb4adf6d8b04375a26bd31427e5535e4,3,11,-95
12:56:26,H1134,d4bfc9dbe0228e7ea3b6daea12de82520d8577a15490dacbe36295e3,3,11,-95
12:56:26,H119,2ee5c7b78f4b803896ffcbd37179430beb0f268edf51a93c53774c30,5,11,-97
12:56:30,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-56
12:56:30,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-71
12:56:30,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-72
12:56:30,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-75
12:56:30,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-79
12:56:30,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-82
12:56:30,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-89
12:56:30,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-89
12:56:30,H1112,4f707b0ac8215754459b132636dc7d175f137e60d5693c5f54f29b59,3,11,-89
12:56:30,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-90
12:56:30,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-91
12:56:30,H119,dbc49640d2a2e126bcfb5ce8ca92a7a8a7458f7c132c23fff130312b,5,2,-91
12:56:30,H1115,1d0f8ae5450d72ad99f220fb201d160b1820c64049fd2066bb720661,0,6,-92
12:56:30,H1121,1ac2779c125ecffd90116cc20a3e397ba74a3a25a0f5c7a7d4c98810,4,6,-92
12:56:30,H1126,cdb892863217556a73f9a22ca860101739a42a8be977495b545037cf,3,6,-93
12:56:30,H1115,d9b188b7b1e0e3d0f88e831f537d80f7ae426f15dee5cfe147c7f780,0,6,-93
12:56:30,H1120,3e6a00abac7bdd2c9ca8d893221b52b2a921665c2c751d876127d6bf,5,6,-93
12:56:30,H1130,de662b8eef383a43e2bbf6d318638f752dd7b731ebcf79b878f0a611,3,6,-93
12:56:30,H1135,4d5d759cc86a0544d293a11c87ba665b51fdd75c4dfa6dd4f1ba7501,2,1,-94
12:56:30,H1119,dfed9a1a258c8413a8791bb2f03b872ceb4900189512b9b93e0f04a0,3,6,-94
12:56:30,H1127,1625a4e2306d9550efb3f974ded682c765f86460f00e4e5beac2c75f,3,11,-94
12:56:30,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-94
12:56:30,H119,b34febd387f98fe768197a4a0295106e13a7fdf371873270de8a0711,5,11,-94
12:56:30,H1123,f0c620d804733d88bf7495f96681d808ee6185f259004a060debcf4d,3,11,-95
12:56:30,H1122,801bd91fbb9ff0165927d15df62eca31047e2922ced76de371a3f881,3,11,-95
12:56:30,H1133,00d20df6b8af14a596a58381bb4adf6d8b04375a26bd31427e5535e4,3,11,-97
12:56:30,H119,2ee5c7b78f4b803896ffcbd37179430beb0f268edf51a93c53774c30,5,11,-97
12:56:34,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-58
12:56:34,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-68
12:56:34,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-71
12:56:34,H112,74009144bbc8446f2b1d8b137d8217af80ab0af03832a746f212fe1d,3,1,-77
12:56:34,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-81
12:56:34,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-84
12:56:34,H1128,d6d59d2f74beef434077d3d0ef8d3d703b292c80a2115986c5add4ff,3,11,-84
12:56:34,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-86
12:56:34,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-86
12:56:34,H1113,6f06fad70fd0cfff5cf14edb7737ee5881bfb047045267199aba7849,4,1,-87
12:56:34,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-89
12:56:34,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-89
12:56:34,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-90
12:56:34,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-91
12:56:34,H1125,321cdf4907897ed56c241875aa529564389777ed9df455cde98e94aa,3,6,-91
12:56:34,H1136,31b8a7c1eed23750b0b4c05b10a7f5bdbcf0bd98d8169bc857c4633f,3,1,-92
12:56:34,H1115,1d0f8ae5450d72ad99f220fb201d160b1820c64049fd2066bb720661,0,6,-92
12:56:34,H1121,1ac2779c125ecffd90116cc20a3e397ba74a3a25a0f5c7a7d4c98810,4,6,-92
12:56:34,H1115,d9b188b7b1e0e3d0f88e831f537d80f7ae426f15dee5cfe147c7f780,0,6,-92
12:56:34,H1124,610da4ef4848cb203edc6f0fb099ad734a62bdcbf52f439e86bddf01,3,11,-92
12:56:34,H1122,801bd91fbb9ff0165927d15df62eca31047e2922ced76de371a3f881,3,11,-92
12:56:34,H1126,cdb892863217556a73f9a22ca860101739a42a8be977495b545037cf,3,6,-93
12:56:34,H1116,e839c7ca6f2b71b79060ffe35d027158faee483a38d0a6b2db6e1d23,3,6,-93
12:56:34,H1120,5c7969132007e245c275df604e7e4193b843d809718bcea5d57b5783,5,6,-93
12:56:34,H1117,49caa885406fef2c3e0ac1a04cbfa29aaa69df74a6f8c43c4dde7e52,4,6,-93
12:56:34,H1129,aa02c80f762db3958e456155b66fe100a435a608c1e2a632c8e3beb1,2,1,-94
12:56:34,H1137,bd1525b60ee6eb64111cfda08c5d876f6b2118ad35d8b3dc94a0fe5d,4,2,-94
12:56:34,H1132,b8c8c51311f3e5e7fd4df68909bbfb79ad1aa902f40dc63a754f9a40,4,6,-94
12:56:34,H1133,00d20df6b8af14a596a58381bb4adf6d8b04375a26bd31427e5535e4,3,11,-94
12:56:34,H1138,0a490984f9ca83cb38aa526102ccf9a071a51ee3a7dea5834ccad75d,3,11,-94
12:56:34,H1123,f0c620d804733d88bf7495f96681d808ee6185f259004a060debcf4d,3,11,-95
12:56:34,H1130,de662b8eef383a43e2bbf6d318638f752dd7b731ebcf79b878f0a611,3,6,-98
12:56:38,H110,7d45aa30b50110b590477c832ea0365ae3842939825016d76267490b,3,6,-55
12:56:38,H111,d9eff8353e70886d6a28e3b12b72fc8cec84afd65275c486ef478b8d,4,6,-68
12:56:38,H113,b301af6d43b32c3c57efe4179c83e440be3599ef89ba8cf9d02dd02d,4,11,-69
12:56:38,H114,ffccd82654cf9abea81ffcd82b74d0dca732414627c3c7c1fc5e2ab8,4,6,-76
12:56:38,H1128,d6d59d2f74beef434077d3d0ef8d3d703b292c80a2115986c5add4ff,3,11,-81
12:56:38,H116,65b00acd80eb340b07fdf79786a333475d92cfaffba4116b74cd029d,4,1,-82
12:56:38,H112,74009144bbc8446f2b1d8b137d8217af80ab0af03832a746f212fe1d,3,1,-84
12:56:38,H115,58c314df74e98a588ecc140c260b51d3d668e2060f58513b93468d7e,4,6,-85
12:56:38,H117,86f19f2ef1b3ced4de3aab1970be9b60ce89fb7ca0d75dbeb06fea58,3,11,-85
12:56:38,H1114,f1dc83af6f06ee6778a987b9179ba5634e01b5190d25d77b8b737db6,3,6,-87
12:56:38,H1111,0facd2028594610a4bf9f7e27f5b2ae928bf62602b9dcc393c96a20f,3,6,-90
12:56:38,H118,eca3dce55131735905f31384859469a705b5142c722a6e36076e25df,3,11,-90
12:56:38,H1129,aa02c80f762db3958e456155b66fe100a435a608c1e2a632c8e3beb1,2,1,-92
12:56:38,H1121,1ac2779c125ecffd90116cc20a3e397ba74a3a25a0f5c7a7d4c98810,4,6,-92
12:56:38,H1119,dfed9a1a258c8413a8791bb2f03b872ceb4900189512b9b93e0f04a0,3,6,-92
12:56:38,H119,e6f9ffe2a37239f6d33d24f166c69147cc1b7359a9fbfb76c2f1336c,5,11,-92
12:56:38,H1112,4f707b0ac8215754459b132636dc7d175f137e60d5693c5f54f29b59,3,11,-92
12:56:38,H1137,bd1525b60ee6eb64111cfda08c5d876f6b2118ad35d8b3dc94a0fe5d,4,2,-93
12:56:38,H1116,e839c7ca6f2b71b79060ffe35d027158faee483a38d0a6b2db6e1d23,3,6,-93
12:56:38,H1115,1d0f8ae5450d72ad99f220fb201d160b1820c64049fd2066bb720661,0,6,-93
12:56:38,H1125,321cdf4907897ed56c241875aa529564389777ed9df455cde98e94aa,3,6,-93
12:56:38,H1124,610da4ef4848cb203edc6f0fb099ad734a62bdcbf52f439e86bddf01,3,11,-93
