Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
12:56:20,"(0.0, 0.0, 0.0)",-0.1602772,4.536165,86.94976,-1.414332
12:56:21,"(0.00793457, 0.02307129, 1.013428)",-0.4485846,4.541183,87.45158,-1.304107
12:56:21,"(0.004150391, 0.0201416, 1.016357)",-0.2339713,4.536165,86.94976,-1.135298
12:56:22,"(0.005859375, 0.02099609, 1.016968)",-0.3326278,4.541183,87.45158,-1.489553
12:56:23,"(0.002563477, 0.02331543, 1.014771)",-0.1447382,4.531147,86.44797,-1.316195
12:56:24,"(0.005004883, 0.02368164, 1.013794)",-0.2828547,4.536165,86.94976,-1.126929
12:56:25,"(0.005126953, 0.0234375, 1.008545)",-0.1861365,4.531147,86.44797,-1.061544
12:56:26,"(0.008056641, 0.01818848, 1.005371)",-0.4591355,4.531147,86.44797,-1.036409
12:56:26,"(0.002929688, 0.02172852, 1.014771)",-0.165415,4.531147,86.44797,-1.309304
12:56:27,"(0.0009765625, 0.02087402, 1.026367)",-0.2121296,4.536165,86.94976,-1.416186
12:56:28,"(-0.015625, 0.03881836, 0.9936523)",0.9008912,4.536165,86.94976,-2.236922
12:56:29,"(0.006225586, 0.02380371, 1.016235)",-0.3509968,4.536165,86.94976,-1.157322
12:56:30,"(0.005859375, 0.02368164, 1.011719)",-0.1036714,4.511075,84.44078,-1.188594
12:56:31,"(0.003417969, 0.02233887, 1.013062)",-0.1933095,4.541183,87.45158,-1.263209
12:56:32,"(0.004638672, 0.02392578, 1.015137)",-0.2618115,4.541183,87.45158,-1.449502
12:56:32,"(0.0003662109, 0.0234375, 1.010742)",-0.234112,4.536165,86.94976,-1.452556
12:56:33,"(0.003662109, 0.02307129, 1.014648)",-0.2067933,4.536165,86.94976,-1.302571
12:56:34,"(0.003173828, 0.02148438, 1.016846)",-0.1788338,4.531147,86.44797,-1.162959
12:56:35,"(0.003662109, 0.02050781, 1.021851)",-0.2053358,4.536165,86.94976,-1.149724
12:56:36,"(0.001953125, 0.02038574, 1.015015)",-0.1102503,4.546201,87.95336,-1.150582
12:56:37,"(0.003173828, 0.01965332, 1.014038)",-0.1793289,4.536165,86.94976,-1.436382
12:56:37,"(0.00390625, 0.02319336, 1.010864)",-0.2214051,4.536165,86.94976,-1.314359
12:56:38,"(0.003540039, 0.02307129, 1.013916)",-0.2000446,4.541183,87.45158,-1.303512
12:56:39,"(-0.0004882813, 0.02404785, 1.012207)",0.02771259,4.536165,86.94976,-1.198374
12:56:40,"(0.002929688, 0.02319336, 1.01416)",-0.1655145,4.536165,86.94976,-1.310093
12:56:41,"(0.003662109, 0.02282715, 1.014038)",-0.2069178,4.536165,86.94976,-1.333169
12:56:42,"(0.003417969, 0.01940918, 1.012207)",-0.08251906,4.541183,87.45158,-1.375053
12:56:43,"(0.005493164, 0.02404785, 1.014526)",-0.3102256,4.541183,87.45158,-1.3598
12:56:43,"(0.004272461, 0.02368164, 1.018799)",-0.2067435,4.531147,86.44797,-1.205823
12:56:44,"(0.0123291, 0.01721191, 1.004761)",-0.7030231,4.536165,86.94976,-0.9813276
12:56:45,"(0.004638672, 0.01940918, 1.016602)",-0.2614343,4.536165,86.94976,-1.285773
12:56:46,"(0.005493164, 0.02380371, 1.018433)",0.2334946,4.546201,87.95336,-1.338913
12:56:47,"(0.00378418, 0.02429199, 1.012817)",-0.2140727,4.541183,87.45158,-1.206846
12:56:48,"(0.004638672, 0.02575684, 1.019165)",0.006886511,4.541183,87.45158,-1.16366
12:56:48,"(0.001464844, 0.02124023, 1.015015)",-0.08268777,4.536165,86.94976,-1.198797
12:56:49,"(0.001708984, 0.02160645, 1.014893)",-0.09646904,4.536165,86.94976,-1.336532
12:56:50,"(0.003051758, 0.02648926, 1.018555)",-0.1716671,4.536165,86.94976,-1.489732
12:56:51,"(0.002563477, 0.02355957, 1.016235)",-0.1445296,4.536165,86.94976,-1.328056
12:56:52,"(0.006591797, 0.02319336, 1.020874)",-0.3034413,4.536165,86.94976,-1.110175
12:56:53,"(0.003540039, 0.02001953, 1.019531)",-0.1989429,4.536165,86.94976,-1.12491
12:56:54,"(0.003662109, 0.01904297, 1.016235)",-0.2064704,4.531147,86.44797,-1.310718
12:56:54,"(0.007202148, 0.02380371, 1.018921)",-0.4049831,4.536165,86.94976,-1.338249
12:56:55,"(0.006591797, 0.02368164, 1.016724)",-0.3714646,4.541183,87.45158,-1.33732
12:56:56,"(0.004272461, 0.02404785, 1.014404)",-0.2408528,4.536165,86.94976,-1.100891
12:56:57,"(0.005126953, 0.02075195, 1.020752)",-0.2877783,4.536165,86.94976,-1.164652
12:56:58,"(0.006591797, 0.01953125, 1.01123)",-0.3734824,4.536165,86.94976,-1.290183
12:56:59,"(0.002197266, 0.02148438, 1.019897)",-0.2263017,4.541183,87.45158,-1.336991
12:56:59,"(0.003540039, 0.02355957, 1.015381)",-0.199756,4.541183,87.45158,-1.330929
12:57:00,"(0.003051758, 0.02416992, 1.016846)",-0.1722658,4.536165,86.94976,-1.185017
12:57:01,"(0.003662109, 0.02355957, 1.017212)",0.04125461,4.541183,87.45158,-1.326786
12:57:02,"(0.005981445, 0.02453613, 1.015381)",-0.3375163,4.541183,87.45158,-1.384228
12:57:03,"(0.002563477, 0.02270508, 1.018188)",-0.1447382,4.541183,87.45158,-1.150857
12:57:04,"(0.006958008, 0.01916504, 1.012939)",-0.3935657,4.541183,87.45158,-1.083894
12:57:05,"(0.007080078, 0.02087402, 1.015381)",-0.3995072,4.536165,86.94976,-1.267087
12:57:05,"(0.006713867, 0.02062988, 1.024902)",-0.08871421,4.531147,86.44797,-1.371396
12:57:06,"(0.00390625, 0.02209473, 1.014893)",-0.2205263,4.541183,87.45158,-1.247152
12:57:07,"(0.00402832, 0.02075195, 1.008911)",0.03437059,4.531147,86.44797,-1.037878
12:57:08,"(-0.003051758, 0.02111816, 1.016968)",0.171935,4.541183,87.45158,-1.189617
12:57:09,"(0.008789063, 0.02160645, 1.018188)",-0.4945682,4.541183,87.45158,-1.197637
12:57:10,"(0.00769043, 0.02453613, 1.016602)",-0.1100782,4.541183,87.45158,-1.382588
12:57:10,"(0.00378418, 0.02172852, 1.017944)",-0.2129945,4.541183,87.45158,-1.222812
12:57:11,"(0.002319336, 0.02539063, 1.016113)",-0.2994283,4.536165,86.94976,-1.06528
12:57:12,"(0.0007324219, 0.02526855, 1.024658)",-0.0409548,4.536165,86.94976,-1.412654
12:57:13,"(0.004272461, 0.02185059, 1.018188)",-0.2408239,4.536165,86.94976,-1.183299
12:57:14,"(0.007568359, 0.0177002, 1.008545)",-0.429953,4.536165,86.94976,-1.005423
12:57:15,"(0.005615234, 0.02209473, 1.014648)",-0.3170812,4.541183,87.45158,-1.247442
12:57:16,"(0.001342773, 0.02453613, 1.02002)",-0.1508502,4.536165,86.94976,-1.179206
12:57:16,"(0.004272461, 0.01855469, 1.01416)",-0.2413746,4.541183,87.45158,-1.048136
12:57:17,"(0.00378418, 0.01806641, 1.012207)",-0.2136349,4.536165,86.94976,-1.247151
12:57:18,"(0.0078125, 0.0213623, 1.006348)",-0.4447909,4.541183,87.45158,-1.21603
12:57:19,"(0.006713867, 0.02282715, 1.011475)",-0.3803067,4.541183,87.45158,-1.187699
12:57:20,"(0.005615234, 0.01843262, 1.015625)",-0.3167763,4.531147,86.44797,-1.039733
12:57:21,"(0.005371094, 0.02111816, 1.01355)",-0.303624,4.541183,87.45158,-1.33205
12:57:22,"(0.00390625, 0.02062988, 1.011841)",-0.5266517,4.536165,86.94976,-1.274823
12:57:22,"(0.009033203, 0.0213623, 1.013062)",-0.5108778,4.536165,86.94976,-1.207962
12:57:23,"(0.005493164, 0.01977539, 1.008789)",-0.2468153,4.541183,87.45158,-1.035137
12:57:24,"(0.0078125, 0.01855469, 1.006714)",-0.4446291,4.541183,87.45158,-1.055864
12:57:25,"(0.005371094, 0.0189209, 1.013062)",-0.3037704,4.541183,87.45158,-1.247428
12:57:26,"(0.009887695, 0.01989746, 1.008057)",-0.2775264,4.541183,87.45158,-1.130769
12:57:27,"(0.006103516, 0.02258301, 1.016479)",-0.344032,4.536165,86.94976,-1.272701
12:57:27,"(0.004272461, 0.02124023, 1.018311)",-0.5047042,4.536165,86.94976,-1.161337
