Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
21:49:27,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:29,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:30,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:32,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:34,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:36,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:38,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:40,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
21:49:41,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
21:49:43,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
21:49:45,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
21:49:47,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:49,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:50,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:52,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:54,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:56,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
21:49:58,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:00,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:01,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:03,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:05,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:07,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
21:50:09,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
21:50:10,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
21:50:12,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
21:50:14,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
21:50:16,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
