Time,ssid,bssid,sec,channel,rssi
12:30:56,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-45
12:30:56,SFR_D778,b'la\xf4\t\xd7~',4,1,-48
12:30:56,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-83
12:30:56,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-83
12:30:57,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-47
12:30:57,SFR_D778,b'la\xf4\t\xd7~',4,1,-49
12:30:57,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-83
12:30:57,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-83
12:30:57,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-84
12:30:57,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-84
12:30:59,SFR_D778,b'la\xf4\t\xd7~',4,1,-51
12:30:59,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-82
12:30:59,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-84
12:30:59,Galaxy A715B33,b'\x82\xb4\xbc\x97\xfd\x0c',3,11,-91
12:31:01,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-46
12:31:01,SFR_D778,b'la\xf4\t\xd7~',4,1,-48
12:31:01,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-83
12:31:01,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-83
12:31:01,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-84
12:31:01,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-85
12:31:01,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-85
12:31:03,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-47
12:31:03,SFR_D778,b'la\xf4\t\xd7~',4,1,-48
12:31:03,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-83
12:31:03,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-84
12:31:03,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-84
12:31:03,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-84
12:31:05,SFR_D778,b'la\xf4\t\xd7~',4,1,-47
12:31:05,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-48
12:31:05,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-83
12:31:05,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-84
12:31:05,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-84
12:31:05,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-84
12:31:05,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-84
12:31:07,SFR_D778,b'la\xf4\t\xd7~',4,1,-47
12:31:07,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-47
12:31:07,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-83
12:31:08,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-47
12:31:08,SFR_D778,b'la\xf4\t\xd7~',4,1,-48
12:31:08,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-83
12:31:08,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-83
12:31:08,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-83
12:31:08,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-84
12:31:08,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-85
12:31:10,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-46
12:31:10,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-83
12:31:10,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-83
12:31:10,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-83
12:31:10,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-84
12:31:12,SFR_D778,b'la\xf4\t\xd7~',4,1,-54
12:31:12,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-55
12:31:12,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-85
12:31:12,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-85
12:31:12,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-87
12:31:12,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-87
12:31:12,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-92
12:31:14,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-51
12:31:14,SFR_D778,b'la\xf4\t\xd7~',4,1,-58
12:31:14,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-84
12:31:14,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-85
12:31:14,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-85
12:31:14,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-86
12:31:14,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-86
12:31:16,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-46
12:31:16,SFR_D778,b'la\xf4\t\xd7~',4,1,-52
12:31:16,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-78
12:31:16,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-78
12:31:16,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-79
12:31:16,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-86
12:31:16,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-86
12:31:16,Galaxy A715B33,b'\x82\xb4\xbc\x97\xfd\x0c',3,11,-95
12:31:18,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-44
12:31:18,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-81
12:31:18,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-81
12:31:18,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-81
12:31:18,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-89
12:31:20,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-32
12:31:22,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-38
12:31:22,SFR_D778,b'la\xf4\t\xd7~',4,1,-50
12:31:22,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-78
12:31:22,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-78
12:31:22,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-79
12:31:22,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-87
12:31:24,SFR_D778,b'la\xf4\t\xd7~',4,1,-54
12:31:24,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-80
12:31:24,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-80
12:31:24,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-81
12:31:24,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-85
12:31:24,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-90
12:31:26,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-38
12:31:26,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-81
12:31:26,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-81
12:31:26,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-81
12:31:26,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-91
12:31:28,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-35
12:31:28,SFR_D778,b'la\xf4\t\xd7~',4,1,-52
12:31:28,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-90
12:31:30,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-38
12:31:30,SFR_D778,b'la\xf4\t\xd7~',4,1,-54
12:31:30,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-77
12:31:30,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-82
12:31:30,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-90
12:31:30,Bbox-22B1AF0B,b'{\x9e\xfc\xe4\xb0\x10',4,1,-95
12:31:32,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-39
12:31:32,SFR_D778,b'la\xf4\t\xd7~',4,1,-54
12:31:32,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-80
12:31:32,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-86
12:31:32,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-93
12:31:34,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-40
12:31:34,SFR_D778,b'la\xf4\t\xd7~',4,1,-52
12:31:34,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-85
12:31:34,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-86
12:31:34,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-86
12:31:34,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-88
12:31:34,Bbox-22B1AF0B,b'{\x9e\xfc\xe4\xb0\x10',4,1,-96
12:31:36,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-37
12:31:36,SFR_D778,b'la\xf4\t\xd7~',4,1,-53
12:31:36,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-81
12:31:36,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-81
12:31:36,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-81
12:31:36,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-91
12:31:38,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-35
12:31:38,SFR_D778,b'la\xf4\t\xd7~',4,1,-50
12:31:38,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-84
12:31:38,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-92
12:31:39,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-37
12:31:39,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-83
12:31:41,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-35
12:31:41,SFR_D778,b'la\xf4\t\xd7~',4,1,-55
12:31:41,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-75
12:31:41,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-76
12:31:41,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-78
12:31:41,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-81
12:31:41,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-87
12:31:43,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-36
12:31:43,SFR_D778,b'la\xf4\t\xd7~',4,1,-62
12:31:43,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-80
12:31:43,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-80
12:31:43,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-81
12:31:43,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-85
12:31:43,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-87
12:31:45,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-40
12:31:45,SFR_D778,b'la\xf4\t\xd7~',4,1,-49
12:31:45,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-83
12:31:45,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-89
12:31:47,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-41
12:31:47,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-78
12:31:47,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-78
12:31:47,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-79
12:31:47,Livebox-A82B,b'`\xce\x86g\xe4\x88',4,11,-86
12:31:49,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-41
12:31:49,SFR_D778,b'la\xf4\t\xd7~',4,1,-52
12:31:49,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-80
12:31:49,SFR_8480,b'\xcc-\x1bz\x84\x86',4,6,-81
12:31:49,SFR WiFi FON,b'r-\x1bz\x84\x87',0,6,-81
12:31:49,MULTIPASS,b'\xec\x10{?\xf9\xf2',3,1,-82
12:31:51,iPhone,b'~\xd4\x9eM\x18\xbe',3,6,-46
12:31:51,SFR_D778,b'la\xf4\t\xd7~',4,1,-52
12:31:51,SFR WiFi Mobile,b'r-\x1bz\x84\x85',5,6,-78
