Time,adv_flag,def_tx_pwr,mac,rssi,name,scan_tx_pwr,conn_tx_pwr,tx_range,adv_tx_pwr
09:54:21,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-93,,3,64,,3
09:54:22,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-93,,3,64,,3
09:54:23,,3,0874e0c2c7dfb123002f28ff6050280706679765fb12cc3dc0a9bac8dbad019a,-89,,3,64,,3
09:54:23,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-74,,3,64,,3
09:54:24,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:54:25,26.0,3,cbae3dcf5f194a677bebc7dcdd800c75973ba1eda5a8ace9c343ea4b8e771ae4,-89,,3,64,7.0,3
09:54:26,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-74,,3,64,12.0,3
09:54:26,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-56,,3,64,12.0,3
09:54:27,26.0,3,b05af5089172f8dc081b0c5bc618c41c990952fc4a8e20b1a94f06ac48567c07,-83,,3,64,12.0,3
09:54:28,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-74,,3,64,12.0,3
09:54:29,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-54,,3,64,12.0,3
09:54:30,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-76,Ob10,3,64,0.0,3
09:54:31,26.0,3,b05af5089172f8dc081b0c5bc618c41c990952fc4a8e20b1a94f06ac48567c07,-81,,3,64,12.0,3
09:54:31,26.0,3,77ac159e8e5c7e406bb1f8887a6968df0a93d0eb48a5d2e75e6b5a76603795ac,-86,,3,64,12.0,3
09:54:32,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-73,,3,64,,3
09:54:33,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-93,,3,64,,3
09:54:34,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-55,,3,64,12.0,3
09:54:35,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:54:35,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:54:36,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-57,,3,64,12.0,3
09:54:37,26.0,3,77ac159e8e5c7e406bb1f8887a6968df0a93d0eb48a5d2e75e6b5a76603795ac,-86,,3,64,12.0,3
09:54:38,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:54:39,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:54:39,,3,cf7fede82deeac76ec7d39c8f250b40c5cb480b71b52c20c506b9814957f87bb,-73,,3,64,,3
09:54:40,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-78,,3,64,,3
09:54:41,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-74,,3,64,,3
09:54:42,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-75,Ob10,3,64,0.0,3
09:54:43,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-80,,3,64,,3
09:54:43,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-86,,3,64,,3
09:54:44,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-76,,3,64,,3
09:54:45,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-78,,3,64,12.0,3
09:54:46,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-93,,3,64,,3
09:54:46,26.0,3,cbae3dcf5f194a677bebc7dcdd800c75973ba1eda5a8ace9c343ea4b8e771ae4,-89,,3,64,7.0,3
09:54:47,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-87,,3,64,12.0,3
09:54:48,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-73,,3,64,,3
09:54:49,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:54:50,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-74,,3,64,12.0,3
09:54:50,,3,9edd22a04ea6ab31a2a821f5cc67af17b96c42eda4db60ad8c0835c29ee421a7,-82,,3,64,,3
09:54:51,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-78,,3,64,12.0,3
09:54:52,,3,ab11028268efe5babdac849cad924e9d4b7e22df372a3df64d401a06c64df895,-91,,3,64,,3
09:54:53,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-76,,3,64,,3
09:54:54,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-78,,3,64,,3
09:54:54,26.0,3,b05af5089172f8dc081b0c5bc618c41c990952fc4a8e20b1a94f06ac48567c07,-79,,3,64,12.0,3
09:54:55,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-58,,3,64,12.0,3
09:54:56,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:54:57,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:54:58,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-75,Ob10,3,64,0.0,3
09:54:58,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-59,,3,64,12.0,3
09:54:59,26.0,3,b05af5089172f8dc081b0c5bc618c41c990952fc4a8e20b1a94f06ac48567c07,-81,,3,64,12.0,3
09:55:00,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:55:01,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-74,,3,64,12.0,3
09:55:02,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-76,Ob10,3,64,0.0,3
09:55:02,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-80,,3,64,,3
09:55:03,26.0,3,77ac159e8e5c7e406bb1f8887a6968df0a93d0eb48a5d2e75e6b5a76603795ac,-87,,3,64,12.0,3
09:55:04,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-80,,3,64,,3
09:55:05,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:55:06,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-92,,3,64,,3
09:55:06,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-70,,3,64,12.0,3
09:55:07,,3,205b9358c70c7bab19a09c366331f64da45021c9bac4740f8847ebd508d7b461,-64,,3,64,,3
09:55:08,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:55:09,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:55:09,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-69,,3,64,12.0,3
09:55:10,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-77,,3,64,,3
09:55:11,,3,205b9358c70c7bab19a09c366331f64da45021c9bac4740f8847ebd508d7b461,-59,,3,64,,3
09:55:12,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-71,,3,64,12.0,3
09:55:13,,3,0874e0c2c7dfb123002f28ff6050280706679765fb12cc3dc0a9bac8dbad019a,-89,,3,64,,3
09:55:13,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-58,,3,64,12.0,3
09:55:14,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-71,,3,64,,3
09:55:15,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-79,,3,64,,3
09:55:16,26.0,3,b05af5089172f8dc081b0c5bc618c41c990952fc4a8e20b1a94f06ac48567c07,-83,,3,64,12.0,3
09:55:17,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-58,,3,64,12.0,3
09:55:17,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-56,,3,64,12.0,3
09:55:18,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-67,Ob10,3,64,0.0,3
09:55:19,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-71,,3,64,12.0,3
09:55:20,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-70,,3,64,,3
09:55:21,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:55:21,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:55:22,5.0,3,f2214b7de47eb8baa1adff36ce6b216d80cae3c81b1762be60f77b4cdb0e6d80,-70,Ob10,3,64,0.0,3
09:55:23,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-91,,3,64,,3
09:55:24,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-76,,3,64,,3
09:55:25,26.0,3,d9b8b31602906f56161f318cce5adc13cacb25a5f88be2665598024d4c3b1bce,-65,,3,64,12.0,3
09:55:25,,3,4d3d2a4eb90b418156298efee6194f00a0cbd27bc350c07195a74a0afe672ebc,-97,,3,64,,3
09:55:26,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-69,,3,64,,3
09:55:27,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-75,,3,64,,3
09:55:28,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-71,,3,64,12.0,3
09:55:28,26.0,3,6afa3d45a04216178909f2aed8c3feae67fcff2fc441d8e85a16c879300e196d,-80,,3,64,12.0,3
09:55:29,,3,9edd22a04ea6ab31a2a821f5cc67af17b96c42eda4db60ad8c0835c29ee421a7,-68,,3,64,,3
09:55:30,,3,e33c07d08a0e1d720b3edcd65393a3cac4a8f9309d4241806e249802dd0beb57,-76,,3,64,,3
