Time,ssid,bssid,sec,channel,rssi
21:23:17,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-45
21:23:19,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-45
21:23:21,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-41
21:23:22,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-39
21:23:24,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-41
21:23:24,M30 de Donatien,2f11c5cfcd5f98e554ea90b227506815f647daadfabdedf23e859ba1,3,6,-74
21:23:26,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-43
21:23:28,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-46
21:23:30,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-47
21:23:30,M32,5d77338cdc8ac09caaa1e4f5fa33b389ce96caeb33df1326d0d7bb5a,3,11,-92
21:23:32,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-46
21:23:34,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-48
21:23:35,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-43
21:23:37,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-47
21:23:39,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-45
21:23:41,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-42
21:23:43,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-37
21:23:45,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-43
21:23:47,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-41
21:23:48,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-42
21:23:50,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-43
21:23:52,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-35
21:23:54,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-41
21:23:56,M30,af156b78e125837d0d0e0ce0d5991eaa6b6b423927338dea45c6e534,3,6,-32
