Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
21:23:23,"(0.0, 0.0, 0.0)",27.9901,4.546201,87.95336,32.05232
21:23:24,"(-0.4111328, -0.5527344, 0.7546387)",28.58902,4.546201,87.95336,32.74689
21:23:25,"(-0.4199219, -0.5410156, 0.7471924)",29.33597,4.546201,87.95336,32.26061
21:23:26,"(-0.4152832, -0.5421143, 0.7619629)",28.69721,4.546201,87.95336,31.70015
21:23:27,"(-0.4140625, -0.5373535, 0.7564697)",28.6946,4.541183,87.45158,31.92734
21:23:28,"(-0.4240723, -0.5373535, 0.7463379)",29.60542,4.546201,87.95336,31.85899
21:23:29,"(-0.513916, -0.4846191, 0.7283936)",35.20477,4.541183,87.45158,28.53008
21:23:30,"(-0.5975342, -0.4415283, 0.7086182)",40.13888,4.541183,87.45158,25.47021
21:23:30,"(-0.5894775, -0.4351807, 0.696167)",40.25617,4.546201,87.95336,25.47183
21:23:31,"(-0.6051025, -0.4001465, 0.7207031)",40.01683,4.541183,87.45158,23.03597
21:23:32,"(-0.626709, -0.4024658, 0.7199707)",41.03841,4.546201,87.95336,23.01705
21:23:33,"(-0.6184082, -0.4161377, 0.7030029)",41.33701,4.541183,87.45158,23.9629
21:23:34,"(-0.619873, -0.4006348, 0.727417)",40.43619,4.546201,87.95336,22.74353
21:23:35,"(-0.5969238, -0.4599609, 0.737793)",39.56192,4.541183,87.45158,25.63041
21:23:36,"(-0.5684814, -0.4189453, 0.7399902)",37.53249,4.546201,87.95336,24.17824
21:23:36,"(-0.5496826, -0.4581299, 0.7303467)",36.9663,4.546201,87.95336,27.11381
21:23:37,"(-0.5460205, -0.4210205, 0.7474365)",36.15728,4.546201,87.95336,24.65798
21:23:38,"(-0.5727539, -0.4620361, 0.7799072)",36.29308,4.546201,87.95336,25.28928
21:23:39,"(-0.5632324, -0.4351807, 0.7659912)",34.84862,4.541183,87.45158,24.49415
21:23:40,"(-0.520752, -0.4331055, 0.7597656)",33.67797,4.546201,87.95336,24.12317
21:23:41,"(-0.5371094, -0.477417, 0.7498779)",35.6126,4.541183,87.45158,27.21879
21:23:42,"(-0.4523926, -0.5297852, 0.786377)",30.09485,4.546201,87.95336,31.51328
21:23:42,"(-0.4099121, -0.5240479, 0.789917)",27.42618,4.536165,86.94976,30.49197
21:23:43,"(-0.4498291, -0.4871826, 0.7451172)",30.74378,4.546201,87.95336,29.30178
21:23:44,"(-0.4256592, -0.5107422, 0.7651367)",29.08797,4.541183,87.45158,30.25614
21:23:45,"(-0.4488525, -0.5080566, 0.7818604)",29.85939,4.546201,87.95336,30.65027
21:23:46,"(-0.4273682, -0.4892578, 0.8056641)",27.94392,4.541183,87.45158,28.21217
21:23:47,"(-0.5505371, -0.4625244, 0.7513428)",36.23163,4.546201,87.95336,26.00308
21:23:48,"(-0.5045166, -0.4794922, 0.7587891)",33.879,4.536165,86.94976,28.6982
21:23:49,"(-0.4589844, -0.5244141, 0.7810059)",30.44206,4.546201,87.95336,29.81104
21:23:49,"(-0.4207764, -0.4813232, 0.7349854)",30.04447,4.546201,87.95336,28.31514
21:23:50,"(-0.4736328, -0.5023193, 0.7474365)",32.36147,4.556237,88.95696,29.58262
21:23:51,"(-0.5019531, -0.5054932, 0.8146973)",31.383,4.546201,87.95336,27.35727
21:23:52,"(-0.4998779, -0.5093994, 0.7810059)",32.62102,4.546201,87.95336,28.78211
21:23:53,"(-0.4482422, -0.503418, 0.7421875)",30.51059,4.546201,87.95336,28.48527
21:23:54,"(-0.5234375, -0.4589844, 0.6550293)",38.62854,4.546201,87.95336,28.69629
21:23:55,"(-0.5351563, -0.5419922, 0.7137451)",36.86205,4.546201,87.95336,31.48466
21:23:56,"(-0.505249, -0.5390625, 0.6972656)",35.92764,4.546201,87.95336,32.04788
21:23:56,"(-0.5074463, -0.519165, 0.7015381)",35.87949,4.546201,87.95336,31.71089
21:23:57,"(-0.5145264, -0.5484619, 0.7138672)",35.22021,4.541183,87.45158,32.18667
21:23:58,"(-0.4719238, -0.4876709, 0.7646484)",31.68195,4.546201,87.95336,29.07441
21:23:59,"(-0.5085449, -0.5465088, 0.7965088)",32.5569,4.546201,87.95336,30.04122
21:24:00,"(-0.4604492, -0.4951172, 0.7889404)",30.26911,4.546201,87.95336,28.4583
21:24:01,"(-0.4825439, -0.4544678, 0.8037109)",31.89564,4.541183,87.45158,26.37692
21:24:02,"(-0.5093994, -0.5263672, 0.7772217)",33.24126,4.546201,87.95336,29.52829
21:24:02,"(-0.4638672, -0.4422607, 0.8968506)",27.34882,4.546201,87.95336,23.42119
21:24:03,"(-0.1394043, -0.4619141, 0.7805176)",10.12653,4.556237,88.95696,30.22446
21:24:04,"(-0.4030762, -0.4827881, 0.8244629)",26.0538,4.546201,87.95336,29.14614
21:24:05,"(-0.4943848, -0.519165, 0.8343506)",29.75943,4.546201,87.95336,27.45829
21:24:06,"(-0.4194336, -0.475708, 0.7559814)",29.02239,4.541183,87.45158,28.16747
21:24:07,"(-0.4067383, -0.4599609, 0.7770996)",27.61606,4.546201,87.95336,28.04078
21:24:08,"(-0.4261475, -0.5074463, 0.8074951)",27.8224,4.541183,87.45158,29.06417
21:24:09,"(-0.4135742, -0.4904785, 0.7733154)",28.13817,4.546201,87.95336,29.218
21:24:09,"(-0.4196777, -0.4855957, 0.786499)",28.08449,4.546201,87.95336,28.57785
21:24:10,"(-0.4261475, -0.5021973, 0.7823486)",28.57725,4.541183,87.45158,29.4103
21:24:11,"(-0.4134521, -0.5273438, 0.7714844)",28.11588,4.546201,87.95336,31.37248
21:24:12,"(-0.4508057, -0.5252686, 0.7280273)",31.76642,4.541183,87.45158,31.52564
21:24:13,"(-0.34375, -0.6037598, 0.7813721)",23.74619,4.546201,87.95336,35.27079
21:24:14,"(-0.3792725, -0.5567627, 0.7585449)",26.56505,4.541183,87.45158,33.0015
21:24:15,"(-0.355957, -0.4952393, 0.7874756)",25.32632,4.546201,87.95336,29.94261
21:24:15,"(-0.3790283, -0.5321045, 0.7895508)",27.39644,4.546201,87.95336,32.56495
21:24:16,"(-0.3901367, -0.5361328, 0.7811279)",26.53997,4.531147,86.44797,31.55121
21:24:17,"(-0.307373, -0.5853271, 0.8035889)",20.93187,4.546201,87.95336,35.16779
