Time,ssid,bssid,sec,channel,rssi
13:13:00,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-39
13:13:02,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-37
13:13:04,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-38
13:13:05,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-46
13:13:05,FreeWifi_secure,b'p\xfc\x8f9\xf9\xcd',5,3,-92
13:13:07,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-44
13:13:09,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-49
13:13:11,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-47
13:13:13,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-39
13:13:15,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-35
13:13:15,freebox_albert,b'p\xfc\x8f9\xf9\xcb',4,3,-93
13:13:17,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-39
13:13:18,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-45
13:13:20,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-45
13:13:22,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-41
13:13:24,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-48
13:13:26,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-46
13:13:28,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-51
13:13:28,FreeWifi_secure,b'p\xfc\x8f9\xf9\xcd',5,3,-92
13:13:29,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-52
13:13:31,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-48
13:13:33,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-43
13:13:35,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-55
13:13:37,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-54
13:13:37,freebox_albert,b'p\xfc\x8f9\xf9\xcb',4,3,-94
13:13:39,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-55
13:13:41,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-53
13:13:42,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-50
13:13:44,iPhone,b'.\x87\xd3j\xcc\x9d',3,6,-54
