Time,adv_flag,def_tx_pwr,mac,rssi,name,scan_tx_pwr,conn_tx_pwr,tx_range,adv_tx_pwr
10:00:47,,3,b'4e8949bdc06f',-68,,3,64,,3
10:00:48,,3,b'0c2a6795bcce',-72,,3,64,,3
10:00:49,26,3,b'3050754e547f',-77,,3,64,0,3
10:00:49,,3,b'0463e03f0164',-68,,3,64,,3
10:00:50,26,3,b'6d73ead9f169',-71,,3,64,8,3
10:00:51,26,3,b'753d19b3ecbd',-76,,3,64,,3
10:00:52,26,3,b'753d19b3ecbd',-76,,3,64,,3
10:00:53,6,3,b'4d6980f81215',-84,,3,64,,3
10:00:53,26,3,b'3050754e547f',-75,,3,64,0,3
10:00:54,26,3,b'2b17de159b10',-85,,3,64,,3
10:00:55,,3,b'0463e03f0164',-67,,3,64,,3
10:00:56,26,3,b'434b84dc3113',-87,,3,64,12,3
10:00:57,26,3,b'3050754e547f',-76,,3,64,0,3
10:00:58,6,3,b'4efb94f380d8',-84,,3,64,,3
10:00:58,6,3,b'a483e740aaeb',-85,,3,64,,3
10:00:59,26,3,b'3050754e547f',-78,,3,64,0,3
10:01:00,,3,b'0c2a6795bcce',-73,,3,64,,3
10:01:01,26,3,b'3050754e547f',-72,,3,64,0,3
10:01:02,26,3,b'753d19b3ecbd',-80,,3,64,,3
10:01:02,26,3,b'3050754e547f',-72,,3,64,0,3
10:01:03,,3,b'6c1bb1172a92',-79,,3,64,,3
10:01:04,,3,b'0c2a6795bcce',-72,,3,64,,3
10:01:05,26,3,b'3050754e547f',-71,,3,64,0,3
10:01:06,26,3,b'4fe70a8e6627',-88,,3,64,12,3
10:01:06,26,3,b'3050754e547f',-77,,3,64,0,3
10:01:07,,3,b'0463e03f0164',-71,,3,64,,3
10:01:08,,3,b'6c1bb1172a92',-91,,3,64,,3
10:01:09,26,3,b'4fe70a8e6627',-84,,3,64,12,3
10:01:10,26,3,b'3050754e547f',-83,,3,64,0,3
10:01:10,26,3,b'3050754e547f',-78,,3,64,0,3
10:01:11,26,3,b'753d19b3ecbd',-89,,3,64,,3
10:01:12,6,3,b'a483e740aaeb',-88,,3,64,,3
10:01:13,26,3,b'3050754e547f',-90,,3,64,0,3
10:01:14,,3,b'6c1bb1172a92',-87,,3,64,,3
10:01:14,26,3,b'3050754e547f',-84,,3,64,0,3
10:01:15,,3,b'4e8949bdc06f',-77,,3,64,,3
10:01:16,,3,b'0463e03f0164',-68,,3,64,,3
10:01:17,26,3,b'3050754e547f',-83,,3,64,0,3
10:01:18,26,3,b'29b962a30849',-87,,3,64,,3
10:01:19,26,3,b'3050754e547f',-82,,3,64,0,3
10:01:19,,3,b'0463e03f0164',-74,,3,64,,3
10:01:20,,3,b'4e8949bdc06f',-84,,3,64,,3
10:01:21,26,3,b'6d73ead9f169',-81,,3,64,8,3
10:01:22,,3,b'0c2a6795bcce',-85,,3,64,,3
10:01:23,26,3,b'3050754e547f',-83,,3,64,0,3
10:01:23,,3,b'0463e03f0164',-73,,3,64,,3
10:01:24,6,3,b'a483e740aaeb',-95,,3,64,,3
10:01:25,,3,b'6c1bb1172a92',-89,,3,64,,3
10:01:26,6,3,b'a483e740aaeb',-93,,3,64,,3
10:01:27,26,3,b'3050754e547f',-82,,3,64,0,3
10:01:27,26,3,b'3050754e547f',-81,,3,64,0,3
10:01:28,26,3,b'3050754e547f',-87,,3,64,0,3
10:01:29,26,3,b'434b84dc3113',-79,,3,64,12,3
