Time,ssid,bssid,sec,channel,rssi
10:00:46,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-36
10:00:46,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-49
10:00:46,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-50
10:00:46,Asot,b'n\xc7\xec\x94>\xa6',3,11,-70
10:00:46,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-78
10:00:46,eduroam,b'\xfc\n\x81%\x82\x90',5,6,-90
10:00:46,ups,b' \x9e\xf7R\xb5\x00',0,11,-94
10:00:48,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-42
10:00:48,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-49
10:00:48,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-49
10:00:48,Asot,b'n\xc7\xec\x94>\xa6',3,11,-66
10:00:48,MySolution,b'R\x80\x96}J\x0f',3,11,-70
10:00:48,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-74
10:00:48,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-80
10:00:48,eduroam,b'\xfc\n\x81\xbfE\xa0',5,1,-89
10:00:50,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-42
10:00:50,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-48
10:00:50,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-49
10:00:50,MySolution,b'R\x80\x96}J\x0f',3,11,-83
10:00:50,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-84
10:00:50,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-87
10:00:52,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-50
10:00:52,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-52
10:00:52,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-59
10:00:52,Asot,b'n\xc7\xec\x94>\xa6',3,11,-88
10:00:54,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-55
10:00:54,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-58
10:00:54,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-60
10:00:54,MySolution,b'R\x80\x96}J\x0f',3,11,-76
10:00:54,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-86
10:00:54,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-87
10:00:56,iPhone,b'R\x90\xad\x96\xbb\xa9',3,6,-49
10:00:56,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-55
10:00:56,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-56
10:00:56,MySolution,b'R\x80\x96}J\x0f',3,11,-77
