Time,ssid,bssid,sec,channel,rssi
12:20:14,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-30
12:20:14,B11,3766edaaf25d4cf0f11b41e23d7c122854fd4fe4c3f1d7a63b016290b9d2fa63,0,1,-89
12:20:16,B12,57a28e32f4829195110c7370e93f4de48ace374a5ed33e1251ad064ee7888bdb,4,6,-78
12:20:16,B13,16dae801886f29f4516717570a7ef2545090e6321183bc7b70052a35b02e00ba,5,7,-94
12:20:18,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-30
12:20:19,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-31
12:20:19,B14,305e5e1f964420fa4cbae39f11d255f4bebf7c33e38a2d707d8370dcd54c4cd0,4,6,-85
12:20:21,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-38
12:20:23,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-29
12:20:23,B15,9b6b614d327646c8ae8a89e401cd13f55dd554fd50ff86dd1066a1fd8895f9f6,5,6,-89
12:20:25,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-36
12:20:25,B15,2b320974ecfbec0cce62488bc1a8277138ccabfc8f3c3903ba9c034e944b247e,5,6,-88
12:20:27,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-31
12:20:29,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-31
12:20:31,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-40
12:20:31,B16,6df3b6eabbf1bb43cf6ea5628716f660d32f183bef53c3f6876f829f4c059f96,4,1,-96
12:20:32,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-43
12:20:32,B17,997235fe3eea85a260c538db4f6a79614913da1918c2992675cfb0fa3336eabd,3,1,-78
12:20:34,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:20:34,B13,16dae801886f29f4516717570a7ef2545090e6321183bc7b70052a35b02e00ba,5,7,-94
12:20:36,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-33
12:20:36,B18,9014e29c69fca23e92d7d506e0656da6a6700425246683cab915f0a3d805abbd,5,1,-79
12:20:36,B19,04c5be63d826649d2e9c4a439c0418a60d562bc291befc619d20d1537259cdec,4,6,-85
12:20:36,B110,687d68954a10e4999de839a71e2a8763bb97052944c774051c4a2af2f53694bc,0,6,-85
12:20:36,B15,9b6b614d327646c8ae8a89e401cd13f55dd554fd50ff86dd1066a1fd8895f9f6,5,6,-86
12:20:36,B111,cfe937627f4c0a83a4dff4efac043bd74fb25f99b2c95d15d7663775c0705d2b,4,11,-95
12:20:38,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-40
12:20:40,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-35
12:20:42,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-32
12:20:42,B11,dbaf5924f5ba9a5de8122428f0738eac209efb1b5fc5bab429d7e8c8eb1d8a7e,0,1,-82
12:20:42,B112,f0c8da88b9aa3962c0cc167c0e6ced650bae663dfe58602daeca2fd2650ad42a,3,4,-89
12:20:42,B113,35903883d2fde8e08873c88eece7832e744d782ec6c734445964eb71c208b1a6,0,4,-89
12:20:44,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:20:44,B15,9b6b614d327646c8ae8a89e401cd13f55dd554fd50ff86dd1066a1fd8895f9f6,5,6,-90
12:20:44,B19,04c5be63d826649d2e9c4a439c0418a60d562bc291befc619d20d1537259cdec,4,6,-90
12:20:44,B114,4a4014c201a9c528281d99e3e66b5941f59811d2796ced100e5d678165bf5961,0,11,-91
12:20:44,B115,71d1b7779417c454f4caa4a3a494d4181993bbfbe95c47e91180c2c0ee2ead84,5,11,-92
12:20:44,B116,f2609994893b7f2d6d96504fad89e7a79abaa82f1e16c8e2fde5ecb90c70881b,5,11,-92
12:20:46,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-32
12:20:48,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-36
12:20:49,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-52
12:20:51,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:20:53,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-45
12:20:55,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-46
12:20:57,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-51
12:20:57,B17,997235fe3eea85a260c538db4f6a79614913da1918c2992675cfb0fa3336eabd,3,1,-92
12:20:59,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-45
12:21:01,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-49
12:21:02,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:21:02,B117,e7a0b22a18eedee56c54b4d67df666e632e693e13f4c0f5d414f4a319aec90ea,3,1,-97
12:21:04,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-45
12:21:04,B110,687d68954a10e4999de839a71e2a8763bb97052944c774051c4a2af2f53694bc,0,6,-93
12:21:04,B19,04c5be63d826649d2e9c4a439c0418a60d562bc291befc619d20d1537259cdec,4,6,-93
12:21:04,B15,9b6b614d327646c8ae8a89e401cd13f55dd554fd50ff86dd1066a1fd8895f9f6,5,6,-95
12:21:06,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-42
12:21:08,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-39
12:21:10,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-39
12:21:12,B117,e7a0b22a18eedee56c54b4d67df666e632e693e13f4c0f5d414f4a319aec90ea,3,1,-92
12:21:12,B110,687d68954a10e4999de839a71e2a8763bb97052944c774051c4a2af2f53694bc,0,6,-93
12:21:14,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-45
12:21:15,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:21:17,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:21:19,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-44
12:21:21,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-45
12:21:23,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-41
12:21:25,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-35
12:21:25,B117,e7a0b22a18eedee56c54b4d67df666e632e693e13f4c0f5d414f4a319aec90ea,3,1,-86
12:21:25,B118,44ff846c9931ef4505589958d7db4b93c8f93e19979e7917ff56f44413645615,4,6,-95
12:21:27,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-38
12:21:28,B10,a9fc643c674fda56c02fd89db5bf5e29f03275945a55763c95ec7ae4c0466a4b,3,6,-33
12:21:28,B117,e7a0b22a18eedee56c54b4d67df666e632e693e13f4c0f5d414f4a319aec90ea,3,1,-93
