Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
12:20:15,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:17,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:18,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:20,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:22,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:24,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:26,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:27,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:29,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:31,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:33,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:35,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:37,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:38,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:40,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:42,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:44,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:46,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:47,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:49,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:51,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:53,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
12:20:55,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:56,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
12:20:58,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
12:21:00,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
