Time,ssid,bssid,sec,channel,rssi
09:05:35,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-18
09:05:37,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-20
09:05:39,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-19
09:05:41,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-19
09:05:42,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-16
09:05:44,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-30
09:05:46,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-57
09:05:48,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-55
09:05:50,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-64
09:05:52,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-66
09:05:52,Farran,b'D\x01\xbb\xd3\x9bq',4,7,-84
09:05:54,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:05:55,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-51
09:05:55,Wifi,b'\x00rc\xf6Ac',4,1,-93
09:05:57,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-55
09:05:57,TP-LINK_ECC0A7,b'\x18\xa6\xf7\xec\xc0\xa7',3,5,-90
09:05:57,Wifi,b'\x00rc\xf6Ac',4,1,-92
09:05:59,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:05:59,Wifi,b'\x00rc\xf6Ac',4,1,-90
09:06:01,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-52
09:06:03,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-53
09:06:05,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-56
09:06:05,TP-Link_1668,b'\xb0\xbev\x9a\x16h',3,6,-83
09:06:07,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-53
09:06:09,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-52
09:06:09,Darine,b'8\x01F\xfa\xecg',4,6,-75
09:06:09,TP-LINK,b'\\\xa6\xe6e\xaa\xee',3,4,-79
09:06:10,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-55
09:06:10,TP-LINK,b'\\\xa6\xe6e\xaa\xee',3,4,-78
09:06:10,Darine,b'8\x01F\xfa\xecg',4,6,-88
09:06:10,Hussein,b'\xc0J\x00\xd6H\x04',4,11,-89
09:06:12,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-51
09:06:12,Hussein,b'\xc0J\x00\xd6H\x04',4,11,-85
09:06:12,Darine,b'8\x01F\xfa\xecg',4,6,-88
09:06:12,TNCAP203E8B,b'\xe2\x08\x93+A\x16',3,4,-90
09:06:12,TP-LINK,b'\\\xa6\xe6e\xaa\xee',3,4,-90
09:06:14,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
09:06:14,Hussein,b'\xc0J\x00\xd6H\x04',4,11,-70
09:06:14,BlinkA7679D,b'\xc4\xea\x1d\xa7g\x9d',4,1,-74
09:06:14,TP-LINK,b'\\\xa6\xe6e\xaa\xee',3,4,-88
09:06:14,TNCAP203E8B,b'\xe2\x08\x93+A\x16',3,4,-89
09:06:16,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:06:16,Blink1CA2C5,b'\x10\x131\x1c\xa2\xc5',4,1,-80
09:06:16,Hussein,b'\xc0J\x00\xd6H\x04',4,11,-84
09:06:18,Maha,b'\x04\x8d99\x82\x98',4,10,-90
09:06:20,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-44
09:06:22,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:06:22,Khazaal 90,b'\x04^\xa4wp0',4,1,-88
09:06:24,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:06:24,Khazaal 90,b'\x04^\xa4wp0',4,1,-89
09:06:26,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:06:26,fibernetlb.hassan,b'\xbcb\xce0\\\xfa',3,5,-87
09:06:27,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-42
09:06:27,Khazaal 90,b'\x04^\xa4wp0',4,1,-86
09:06:27,nova 3i,b'\xa8}\x12\xc86\xfd',3,1,-92
09:06:27,fibernetlb.hassan,b'\xbcb\xce0\\\xfa',3,5,-92
09:06:29,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:06:29,NANA,b'\x04^\xa4wo\xe5',4,9,-92
09:06:29,Maha,b'\x04\x8d99\x82\x98',4,10,-97
09:06:31,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:06:31,fibernetlb.hassan,b'\xbcb\xce0\\\xfa',3,5,-89
09:06:31,Khazaal 90,b'\x04^\xa4wp0',4,1,-94
09:06:33,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
09:06:33,BARBER SHOP,b'\x00rc\xf5\xdf4',4,11,-83
09:06:33,fibernetlb.hassan,b'\xbcb\xce0\\\xfa',3,5,-87
09:06:33,يا زهراء,b'\xe4\xbe\xed\xc2!\xe8',4,1,-91
09:06:33,TP-LINK,b'pOW\xe8A\r',4,4,-92
09:06:35,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
09:06:35,BARBER SHOP,b'\x00rc\xf5\xdf4',4,11,-77
09:06:35,TP-LINK,b'pOW\xe8A\r',4,4,-83
09:06:35,يا زهراء,b'\xe4\xbe\xed\xc2!\xe8',4,1,-90
09:06:37,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:06:37,SHAFFET-AHWE,b'\x04\x95\xe6\xb7\xde\x80',4,8,-83
09:06:37,Wifii,b'\x00rc\xdd\xfb\xb1',4,1,-85
09:06:39,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:06:39,abc,b'\xc0%\xe9\xdd\xef\x94',4,11,-82
09:06:39,Wifii,b'\x00rc\xdd\xfb\xb1',4,1,-92
09:06:39,TP-Link_4BA4,b'\xb0\xbev\x9aK\xa4',3,11,-93
09:06:41,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-43
09:06:41,BlinkA4CE49,b'0\x91\x8f\xa4\xceI',4,11,-89
09:06:41,TP-Link_E8F4_EXT,b'P\xd4\xf7\xa4\xa9\xe3',4,2,-92
09:06:41,TP-Link_4BA4,b'\xb0\xbev\x9aK\xa4',3,11,-94
09:06:41,TP-Link_E8F4,b'\x98\xda\xc4\x11\xe8\xf4',3,2,-95
09:06:43,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:06:43,MiraScreen BF913270,b'\xd2\xc0\xbf\x912p',3,11,-81
09:06:43,TP-Link_E8F4_EXT,b'P\xd4\xf7\xa4\xa9\xe3',4,2,-86
09:06:43,TP-Link_E8F4,b'\x98\xda\xc4\x11\xe8\xf4',3,2,-86
09:06:45,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-51
09:06:45,TP-Link_E8F4,b'\x98\xda\xc4\x11\xe8\xf4',3,2,-93
09:06:47,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-51
09:06:47,Linksys03077,b'`8\xe0\xb3\xd6\x01',3,6,-77
09:06:48,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-51
09:06:48,Linksys03077,b'`8\xe0\xb3\xd6\x01',3,6,-79
09:06:48,Warda,b'\xbcb\xceh\xddM',4,10,-95
09:06:50,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:06:50,TNCAP,b'\x10\x131\xb4\xb7E',3,6,-93
09:06:52,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:06:52,W60_1555725334,b'\xb6\xe6-ho\x13',4,1,-85
09:06:52,Wifi jawad1,b'\xbcb\xce0b\xa4',4,1,-91
09:06:54,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:06:54,Abbas,b'\x04^\xa4w\x0f#',4,9,-88
09:06:54,W60_1555725334,b'\xb6\xe6-ho\x13',4,1,-91
09:06:56,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:06:56,Linksys03077,b'`8\xe0\xb3\xd6\x01',3,6,-93
09:06:58,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:06:58,TNCAP,b'\x10\x131\xb4\xb7E',3,6,-83
09:06:58,W60_1555725334,b'\xb6\xe6-ho\x13',4,1,-86
09:06:58,Abbas,b'\x04^\xa4w\x0f#',4,9,-93
09:07:00,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:00,W60_1555725334,b'\xb6\xe6-ho\x13',4,1,-80
09:07:00,TNCAP,b'\x10\x131\xb4\xb7E',3,6,-84
09:07:00,Abbas,b'\x04^\xa4w\x0f#',4,9,-93
09:07:02,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:02,TNCAP,b'\x10\x131\xb4\xb7E',3,6,-93
09:07:02,dlink-M921-61dc,b'\xe0\x1c\xfc\\a\xdc',4,8,-94
09:07:04,netis_4B572E,b'\x04^\xa4KW.',4,8,-87
09:07:05,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:07:05,netis_4B572E,b'\x04^\xa4KW.',4,8,-72
09:07:07,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:09,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-53
09:07:09,netis_4B572E,b'\x04^\xa4KW.',4,8,-72
09:07:11,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:13,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:07:13,jijjo,b'\x90\x9aJ\xfdkZ',3,11,-92
09:07:15,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:15,Dlink_5450,b'4\n3\xabTQ',4,6,-85
09:07:15,netis_4B572E,b'\x04^\xa4KW.',4,8,-88
09:07:17,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:07:17,netis_4B572E,b'\x04^\xa4KW.',4,8,-88
09:07:19,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:19,Kdouh-1,b'\xbcb\xceh\xdd*',4,11,-85
09:07:19,Dlink_5450,b'4\n3\xabTQ',4,6,-91
09:07:19,netis_4B572E,b'\x04^\xa4KW.',4,8,-91
09:07:21,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:21,Dlink_5450,b'4\n3\xabTQ',4,6,-85
09:07:22,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:22,Dlink_5450,b'4\n3\xabTQ',4,6,-70
09:07:22,Kdouh-1,b'\xbcb\xceh\xdd*',4,11,-92
09:07:24,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-59
09:07:24,Dlink_5450,b'4\n3\xabTQ',4,6,-93
09:07:26,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-54
09:07:26,Dlink_5450,b'4\n3\xabTQ',4,6,-91
09:07:28,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:30,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-45
09:07:32,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:34,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:07:35,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
09:07:37,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-46
09:07:39,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-43
09:07:41,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-50
09:07:43,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:07:45,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
09:07:47,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-48
09:07:48,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-49
09:07:50,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-52
09:07:50,WIFI-U,b'\x04^\xa4\xf5\xdf\xfe',4,5,-85
09:07:52,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-42
09:07:52,WIFI-U,b'\x04^\xa4\xf5\xdf\xfe',4,5,-90
09:07:54,iPhone,b'fc\x16\x8c\xe8\x13',3,6,-47
