Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
09:14:09,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:11,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:12,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:14,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:16,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:18,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:20,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:22,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:23,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:25,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:27,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:29,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:31,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:32,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:34,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:36,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:37,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:39,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:41,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:43,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:45,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:47,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:49,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:14:50,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:52,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:54,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:56,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:58,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:14:59,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:01,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:03,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:05,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:07,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:09,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:10,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:12,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:14,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:16,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:18,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:19,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:21,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:23,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:25,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:27,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:28,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:30,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:32,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:34,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:36,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:37,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:39,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:41,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:43,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:15:45,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:47,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:48,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:50,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:52,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:54,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:56,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:57,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:15:59,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:01,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:03,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:05,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:06,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:08,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:10,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:12,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:14,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:15,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:17,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:19,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:21,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:23,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:25,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:26,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:28,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:30,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:32,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:34,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:35,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:37,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:16:39,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:41,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:43,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:44,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:46,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:48,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:50,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:52,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:54,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:55,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:57,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:16:59,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:17:01,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:17:03,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
