Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
22:00:50,"(0.274292, 0.8031006, 0.5310059)",-27.54195,4.50104,83.43722,-53.56855
22:00:51,"(0.2758789, 0.8039551, 0.5251465)",-27.71461,4.516094,84.94266,-53.74907
22:00:52,"(0.2757568, 0.802124, 0.5236816)",-27.7701,4.516094,84.94266,-53.57819
22:00:53,"(0.2728271, 0.8040771, 0.5268555)",-27.51857,4.516094,84.94266,-53.76666
22:00:54,"(0.2729492, 0.8033447, 0.5220947)",-27.6004,4.521111,85.44443,-53.69083
22:00:55,"(0.2724609, 0.8044434, 0.5233154)",-27.50346,4.521111,85.44443,-53.74293
22:00:55,"(0.276001, 0.8060303, 0.519043)",-28.0018,4.516094,84.94266,-53.5764
22:00:56,"(0.276001, 0.8041992, 0.5233154)",-27.80754,4.521111,85.44443,-53.6586
22:00:57,"(0.2763672, 0.8046875, 0.5184326)",-27.92454,4.516094,84.94266,-53.90173
22:00:58,"(0.274292, 0.8046875, 0.5213623)",-27.74914,4.516094,84.94266,-53.59328
22:00:59,"(0.2735596, 0.8045654, 0.5231934)",-27.6035,4.521111,85.44443,-53.72856
22:01:00,"(0.272583, 0.8070068, 0.5159912)",-28.43638,4.521111,85.44443,-53.82533
22:01:01,"(0.2752686, 0.8041992, 0.5214844)",-27.92758,4.521111,85.44443,-53.84561
22:01:01,"(0.2727051, 0.8048096, 0.520874)",-27.63443,4.516094,84.94266,-53.85046
22:01:02,"(0.2806396, 0.8033447, 0.5198975)",-28.04518,4.521111,85.44443,-53.83994
22:01:03,"(0.2770996, 0.8027344, 0.5227051)",-27.85742,4.521111,85.44443,-53.67219
22:01:04,"(0.2736816, 0.8034668, 0.5230713)",-27.61949,4.521111,85.44443,-53.69359
22:01:05,"(0.2738037, 0.8067627, 0.5219727)",-27.2789,4.511075,84.44078,-53.67951
22:01:06,"(0.2746582, 0.8049316, 0.5244141)",-27.64298,4.516094,84.94266,-53.69504
22:01:07,"(0.2752686, 0.8060303, 0.5187988)",-27.94989,4.516094,84.94266,-53.92155
22:01:07,"(0.276001, 0.8063965, 0.5283203)",-27.35168,4.516094,84.94266,-53.61542
22:01:08,"(0.274292, 0.8032227, 0.5262451)",-27.52964,4.521111,85.44443,-53.75995
22:01:09,"(0.274292, 0.8033447, 0.5235596)",-27.64997,4.521111,85.44443,-53.65631
22:01:10,"(0.272583, 0.8041992, 0.5296631)",-27.37583,4.521111,85.44443,-53.65991
22:01:11,"(0.2755127, 0.8049316, 0.5246582)",-27.70522,4.516094,84.94266,-53.90621
22:01:12,"(0.2773438, 0.803833, 0.5185547)",-28.13965,4.516094,84.94266,-53.81176
22:01:13,"(0.2756348, 0.8031006, 0.522583)",-27.64498,4.521111,85.44443,-53.70545
22:01:13,"(0.276123, 0.8028564, 0.5217285)",-27.88988,4.516094,84.94266,-53.63297
22:01:14,"(0.2767334, 0.8026123, 0.5252686)",-27.78213,4.516094,84.94266,-53.50897
22:01:15,"(0.2767334, 0.8040771, 0.5212402)",-27.92181,4.511075,84.44078,-53.57543
22:01:16,"(0.2747803, 0.8023682, 0.5249023)",-27.74143,4.521111,85.44443,-53.70704
22:01:17,"(0.2749023, 0.8029785, 0.5227051)",-27.74089,4.521111,85.44443,-53.66573
22:01:18,"(0.2796631, 0.8031006, 0.5231934)",-28.05305,4.521111,85.44443,-53.56542
22:01:18,"(0.2751465, 0.8032227, 0.5233154)",-27.53231,4.516094,84.94266,-53.66765
22:01:19,"(0.274292, 0.8051758, 0.5227051)",-27.68846,4.516094,84.94266,-53.80862
