Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
09:39:19,"(0.0, 0.0, 0.0)",-31.40646,4.531147,86.44797,-50.52344
09:39:20,"(0.3293457, 0.7663574, 0.5454102)",-31.12566,4.531147,86.44797,-50.26051
09:39:21,"(0.326416, 0.7683105, 0.5373535)",-31.27663,4.526129,85.94621,-50.6256
09:39:22,"(0.3266602, 0.7668457, 0.5435791)",-31.5274,4.531147,86.44797,-50.96959
09:39:22,"(0.326416, 0.7687988, 0.5389404)",-31.20172,4.531147,86.44797,-50.66306
09:39:23,"(0.3273926, 0.7705078, 0.5410156)",-31.17999,4.526129,85.94621,-50.59463
09:39:24,"(0.3265381, 0.7718506, 0.5360107)",-31.67225,4.536165,86.94976,-50.54995
09:39:25,"(0.3267822, 0.7686768, 0.5351563)",-31.40947,4.521111,85.44443,-50.79452
09:39:26,"(0.3271484, 0.7706299, 0.5377197)",-31.31631,4.531147,86.44797,-50.75944
09:39:27,"(0.3283691, 0.769165, 0.5418701)",-31.21554,4.531147,86.44797,-50.42871
09:39:28,"(0.3300781, 0.7696533, 0.5258789)",-32.25813,4.531147,86.44797,-50.89764
09:39:28,"(0.3262939, 0.7658691, 0.5393066)",-31.17498,4.531147,86.44797,-50.51202
09:39:29,"(0.3269043, 0.7687988, 0.5430908)",-31.36095,4.536165,86.94976,-50.6838
09:39:30,"(0.3310547, 0.769043, 0.5415039)",-31.44001,4.536165,86.94976,-50.46746
09:39:31,"(0.3284912, 0.769043, 0.5384521)",-31.38594,4.536165,86.94976,-50.59012
09:39:32,"(0.3293457, 0.7689209, 0.5349121)",-30.92587,4.531147,86.44797,-50.46007
09:39:33,"(0.3262939, 0.7650146, 0.541748)",-31.06048,4.526129,85.94621,-50.42011
09:39:33,"(0.3266602, 0.7686768, 0.5412598)",-31.11175,4.531147,86.44797,-50.61593
09:39:34,"(0.3255615, 0.7686768, 0.5411377)",-31.64532,4.531147,86.44797,-50.70868
09:39:35,"(0.3260498, 0.7679443, 0.5383301)",-31.20199,4.536165,86.94976,-50.70493
09:39:36,"(0.3271484, 0.7686768, 0.541626)",-31.21266,4.531147,86.44797,-50.5207
09:39:37,"(0.3251953, 0.7686768, 0.5394287)",-31.08373,4.531147,86.44797,-50.66812
09:39:38,"(0.3269043, 0.7664795, 0.5415039)",-31.11925,4.531147,86.44797,-50.88168
09:39:39,"(0.3250732, 0.7689209, 0.5368652)",-31.55735,4.536165,86.94976,-50.58787
09:39:39,"(0.3300781, 0.7698975, 0.5379639)",-31.532,4.536165,86.94976,-50.65541
09:39:40,"(0.3276367, 0.7716064, 0.5383301)",-31.3254,4.526129,85.94621,-50.35161
09:39:41,"(0.3276367, 0.7717285, 0.5443115)",-31.41137,4.536165,86.94976,-50.19609
09:39:42,"(0.3242188, 0.7672119, 0.5380859)",-31.07068,4.536165,86.94976,-50.6884
09:39:43,"(0.3287354, 0.7657471, 0.5377197)",-31.39428,4.531147,86.44797,-50.72222
09:39:44,"(0.3304443, 0.7667236, 0.5255127)",-32.16183,4.531147,86.44797,-51.00493
09:39:44,"(0.3287354, 0.7700195, 0.5388184)",-31.38754,4.531147,86.44797,-50.50545
09:39:45,"(0.3237305, 0.7702637, 0.550415)",-30.46221,4.536165,86.94976,-50.34079
09:39:46,"(0.3280029, 0.7659912, 0.5408936)",-31.23301,4.536165,86.94976,-50.44922
