Time,ssid,bssid,sec,channel,rssi
16:03:58,iPhone,"b'ni,r\xbbn'",3,6,-39
16:03:58,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:03:58,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-66
16:03:58,totin,b':\x9cX%\xd9v',3,1,-67
16:03:58,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-85
16:03:58,MySolution,b'R\x80\x96}J\x0f',3,11,-85
16:03:58,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-89
16:03:58,eduroam,b'\xfc\n\x81\xbd\xd5\x80',5,11,-94
16:04:00,iPhone,"b'ni,r\xbbn'",3,6,-42
16:04:00,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:00,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-65
16:04:00,totin,b':\x9cX%\xd9v',3,1,-69
16:04:00,MySolution,b'R\x80\x96}J\x0f',3,11,-76
16:04:00,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-84
16:04:00,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-85
16:04:00,ups,b'\xfc\n\x81\xbd\xd5\x81',0,11,-91
16:04:02,iPhone,"b'ni,r\xbbn'",3,6,-44
16:04:02,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-62
16:04:02,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:04,iPhone,"b'ni,r\xbbn'",3,6,-50
16:04:04,totin,b':\x9cX%\xd9v',3,1,-65
16:04:04,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:04,MySolution,b'R\x80\x96}J\x0f',3,11,-77
16:04:04,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-82
16:04:04,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-89
16:04:06,iPhone,"b'ni,r\xbbn'",3,6,-42
16:04:06,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:06,totin,b':\x9cX%\xd9v',3,1,-65
16:04:06,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-67
16:04:06,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-79
16:04:06,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-82
16:04:06,MySolution,b'R\x80\x96}J\x0f',3,11,-92
16:04:08,iPhone,"b'ni,r\xbbn'",3,6,-39
16:04:08,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-60
16:04:08,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-60
16:04:08,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-62
16:04:08,totin,b':\x9cX%\xd9v',3,1,-69
16:04:08,MySolution,b'R\x80\x96}J\x0f',3,11,-89
16:04:10,iPhone,"b'ni,r\xbbn'",3,6,-28
16:04:10,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-60
16:04:10,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:10,totin,b':\x9cX%\xd9v',3,1,-73
16:04:10,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-75
16:04:10,MySolution,b'R\x80\x96}J\x0f',3,11,-78
16:04:10,ups,b'\xfc\n\x81%\x82\x91',0,6,-94
16:04:12,iPhone,"b'ni,r\xbbn'",3,6,-42
16:04:12,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-55
16:04:12,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:04:12,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:12,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-86
16:04:12,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-89
16:04:12,MySolution,b'R\x80\x96}J\x0f',3,11,-89
16:04:14,iPhone,"b'ni,r\xbbn'",3,6,-41
16:04:14,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-54
16:04:14,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-72
16:04:14,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-72
16:04:14,totin,b':\x9cX%\xd9v',3,1,-77
16:04:14,MySolution,b'R\x80\x96}J\x0f',3,11,-80
16:04:14,eduroam,b'\xfc\n\x81\xbd\xd5\x80',5,11,-98
16:04:16,iPhone,"b'ni,r\xbbn'",3,6,-38
16:04:16,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-50
16:04:16,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:16,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-65
16:04:16,totin,b':\x9cX%\xd9v',3,1,-70
16:04:16,MySolution,b'R\x80\x96}J\x0f',3,11,-79
16:04:18,iPhone,"b'ni,r\xbbn'",3,6,-46
16:04:18,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:04:18,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:18,totin,b':\x9cX%\xd9v',3,1,-78
16:04:18,MySolution,b'R\x80\x96}J\x0f',3,11,-84
16:04:20,iPhone,"b'ni,r\xbbn'",3,6,-51
16:04:20,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:20,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-63
16:04:20,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-65
16:04:20,totin,b':\x9cX%\xd9v',3,1,-84
16:04:20,MySolution,b'R\x80\x96}J\x0f',3,11,-85
16:04:22,iPhone,"b'ni,r\xbbn'",3,6,-43
16:04:22,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-60
16:04:22,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:22,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-69
16:04:22,totin,b':\x9cX%\xd9v',3,1,-78
16:04:22,MySolution,b'R\x80\x96}J\x0f',3,11,-87
16:04:24,iPhone,"b'ni,r\xbbn'",3,6,-36
16:04:24,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:24,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-65
16:04:24,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-66
16:04:24,totin,b':\x9cX%\xd9v',3,1,-77
16:04:24,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-78
16:04:24,MySolution,b'R\x80\x96}J\x0f',3,11,-83
16:04:26,iPhone,"b'ni,r\xbbn'",3,6,-40
16:04:26,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-64
16:04:26,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:26,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-67
16:04:26,totin,b':\x9cX%\xd9v',3,1,-83
16:04:26,MySolution,b'R\x80\x96}J\x0f',3,11,-84
16:04:26,eduroam,b'\xfc\n\x81\xbd\xa0\xb0',5,6,-85
16:04:28,iPhone,"b'ni,r\xbbn'",3,6,-36
16:04:28,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-62
16:04:28,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-62
16:04:28,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-64
16:04:28,totin,b':\x9cX%\xd9v',3,1,-80
16:04:28,MySolution,b'R\x80\x96}J\x0f',3,11,-88
16:04:30,iPhone,"b'ni,r\xbbn'",3,6,-41
16:04:30,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:04:30,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-64
16:04:30,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-66
16:04:30,totin,b':\x9cX%\xd9v',3,1,-80
16:04:30,MySolution,b'R\x80\x96}J\x0f',3,11,-89
16:04:32,iPhone,"b'ni,r\xbbn'",3,6,-40
16:04:32,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-64
16:04:32,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-66
16:04:32,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-73
16:04:32,totin,b':\x9cX%\xd9v',3,1,-78
16:04:32,MySolution,b'R\x80\x96}J\x0f',3,11,-82
16:04:32,ups,b'\xfc\n\x81\xbd\xa0\xb1',0,6,-86
16:04:32,MAPSSER,b'\x8c\xf5\xa3\xb9\xdb\xa4',3,11,-88
16:04:34,iPhone,"b'ni,r\xbbn'",3,6,-41
16:04:34,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:04:34,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-64
16:04:34,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-68
16:04:34,totin,b':\x9cX%\xd9v',3,1,-77
16:04:34,MAPSSER,b'\x8c\xf5\xa3\xb9\xdb\xa4',3,11,-80
16:04:34,MySolution,b'R\x80\x96}J\x0f',3,11,-88
16:04:35,iPhone,"b'ni,r\xbbn'",3,6,-53
16:04:35,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-64
16:04:35,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-65
16:04:35,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-68
16:04:35,totin,b':\x9cX%\xd9v',3,1,-76
16:04:35,MAPSSER,b'\x8c\xf5\xa3\xb9\xdb\xa4',3,11,-81
16:04:35,MySolution,b'R\x80\x96}J\x0f',3,11,-90
16:04:37,iPhone,"b'ni,r\xbbn'",3,6,-36
16:04:37,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
16:04:37,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-63
16:04:37,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-73
16:04:37,totin,b':\x9cX%\xd9v',3,1,-77
16:04:37,MAPSSER,b'\x8c\xf5\xa3\xb9\xdb\xa4',3,11,-79
16:04:37,MySolution,b'R\x80\x96}J\x0f',3,11,-90
16:04:39,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-62
16:04:39,eduroam,b'\xfc\n\x81\xbd\xc7P',5,1,-64
16:04:39,AndroidAPEEB8,b'\xba\xd7\xaf\x97\xee\xb8',3,11,-75
16:04:39,totin,b':\x9cX%\xd9v',3,1,-76
16:04:39,MAPSSER,b'\x8c\xf5\xa3\xb9\xdb\xa4',3,11,-78
16:04:39,MySolution,b'R\x80\x96}J\x0f',3,11,-83
16:04:39,ups,b'\xfc\n\x81\xbfE\xa1',0,1,-94
16:04:41,iPhone,"b'ni,r\xbbn'",3,6,-40
16:04:41,ups,b'\xfc\n\x81\xbd\xc7Q',0,1,-63
