Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
16:04:13,"(-0.08190918, -0.04931641, 0.9974365)",4.694577,4.435806,76.91391,2.821098
16:04:14,"(-0.05249023, -0.04638672, 0.9969482)",2.600971,4.435806,76.91391,2.591301
16:04:15,"(0.0559082, 0.02282715, 0.973877)",-2.870285,4.440825,77.41573,1.104461
16:04:15,"(0.001098633, 0.1729736, 1.102661)",-0.05708644,4.435806,76.91391,-8.915287
16:04:16,"(-0.1644287, 0.508667, 0.7269287)",12.74562,4.445842,77.9175,-34.31376
16:04:17,"(-0.1275635, 0.6105957, 0.828125)",8.756951,4.450861,78.41933,-36.08187
16:04:18,"(-0.1717529, -0.2385254, 1.019409)",9.563537,4.440825,77.41573,-6.694145
16:04:19,"(-0.06640625, -0.05883789, 1.006836)",3.773499,4.445842,77.9175,2.402043
16:04:20,"(0.1091309, 0.03735352, 1.030518)",-6.045039,4.450861,78.41933,-1.800851
16:04:21,"(-0.08325195, -0.06079102, 1.00769)",4.778001,4.450861,78.41933,3.502356
16:04:21,"(-0.07971191, -0.06384277, 1.013184)",4.627645,4.455878,78.9211,3.547068
16:04:22,"(-0.0814209, -0.06188965, 1.013184)",4.594498,4.450861,78.41933,3.484326
16:04:23,"(-0.08166504, -0.06140137, 1.010864)",4.618743,4.455878,78.9211,3.464698
16:04:24,"(-0.08215332, -0.06396484, 1.011597)",4.642889,4.460896,79.42288,3.606244
16:04:25,"(-0.0814209, -0.06481934, 1.010864)",4.767659,4.450861,78.41933,3.479213
16:04:26,"(-0.07897949, -0.06335449, 1.014038)",4.480954,4.460896,79.42288,3.605668
16:04:27,"(-0.08190918, -0.06335449, 1.015137)",4.627842,4.455878,78.9211,3.541937
16:04:28,"(-0.08215332, -0.05981445, 1.011719)",4.642331,4.455878,78.9211,3.4677
16:04:28,"(-0.08032227, -0.0637207, 1.011719)",4.539299,4.455878,78.9211,3.557184
16:04:29,"(-0.08117676, -0.06140137, 1.012329)",4.58463,4.460896,79.42288,3.422874
