Time,ssid,bssid,sec,channel,rssi
13:02:44,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-41
13:02:44,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-71
13:02:44,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-75
13:02:44,P53,7b4bd7a27c3bd13fac1be41c331a37fd189d298f7c52b3d28c23eebbffff9c46,0,8,-88
13:02:44,P54,264a36d0135a9fce636b083b6233333240366833769a4968461c35ee4f425e39,4,11,-95
13:02:46,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-42
13:02:46,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-73
13:02:46,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-76
13:02:48,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-54
13:02:48,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-72
13:02:48,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-85
13:02:48,P51,ad8ff76fe3f688f932366774ad97d29f91cb05e1c4731f0510452fc502657484,3,11,-93
13:02:50,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-46
13:02:50,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-70
13:02:50,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-75
13:02:50,P54,264a36d0135a9fce636b083b6233333240366833769a4968461c35ee4f425e39,4,11,-94
13:02:52,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-45
13:02:52,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-67
13:02:52,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-69
13:02:54,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-42
13:02:54,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-62
13:02:54,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-67
13:02:54,P51,ad8ff76fe3f688f932366774ad97d29f91cb05e1c4731f0510452fc502657484,3,11,-84
13:02:55,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-42
13:02:55,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-67
13:02:55,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-75
13:02:57,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-54
13:02:57,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-72
13:02:57,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-76
13:02:57,P51,ad8ff76fe3f688f932366774ad97d29f91cb05e1c4731f0510452fc502657484,3,11,-89
13:02:59,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-42
13:02:59,P52,65f9fd3676fd1458845b376338924f8a15f165275e92ea5e8ac5d6cd38e117c8,3,10,-67
13:02:59,P51,15cbe423ce253759ae680d4fb951db61012b38cd0123400a5a8539e91939929d,3,6,-68
13:03:01,P50,9d1b5f43841ab55911679311b4d896acfa09bfe8ac83eecae333a05d3645d3bf,3,6,-54
