Time,ssid,bssid,sec,channel,rssi
08:38:10,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-44
08:38:10,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-49
08:38:10,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-51
08:38:10,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-79
08:38:12,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-45
08:38:12,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-50
08:38:12,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-50
08:38:12,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-81
08:38:14,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-44
08:38:14,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-50
08:38:14,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-50
08:38:14,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-80
08:38:16,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-45
08:38:16,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-50
08:38:16,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-50
08:38:16,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-78
08:38:16,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-91
08:38:16,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-91
08:38:16,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-92
08:38:18,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-47
08:38:18,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-47
08:38:18,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-48
08:38:18,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-73
08:38:18,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-86
08:38:18,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-87
08:38:18,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-88
08:38:20,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-41
08:38:20,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-51
08:38:20,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-51
08:38:20,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-81
08:38:22,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-43
08:38:22,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-65
08:38:22,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-79
08:38:24,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-53
08:38:24,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-57
08:38:24,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-59
08:38:24,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:38:26,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-45
08:38:26,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-52
08:38:26,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-53
08:38:26,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-75
08:38:28,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-50
08:38:28,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-51
08:38:28,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-58
08:38:30,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-43
08:38:30,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-44
08:38:30,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-50
08:38:30,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-73
08:38:32,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-49
08:38:32,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-51
08:38:32,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-53
08:38:32,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-75
08:38:32,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-89
08:38:32,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-89
08:38:33,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-53
08:38:33,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-56
08:38:33,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-57
08:38:33,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-71
08:38:33,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-84
08:38:33,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-84
08:38:33,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-85
08:38:35,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-18
08:38:35,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-79
08:38:35,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-81
08:38:35,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-81
08:38:37,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-20
08:38:37,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-70
08:38:37,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-70
08:38:37,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-75
08:38:39,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-19
08:38:39,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-78
08:38:39,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-79
08:38:39,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-80
08:38:41,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:38:41,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-63
08:38:41,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-65
08:38:41,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-75
08:38:43,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-63
08:38:43,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-66
08:38:43,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:38:45,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-25
08:38:45,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-68
08:38:45,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-68
08:38:45,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-76
08:38:47,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-19
08:38:47,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-72
08:38:47,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-73
08:38:47,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-78
08:38:49,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-25
08:38:49,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-70
08:38:49,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-72
08:38:49,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-75
08:38:51,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-18
08:38:51,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-70
08:38:51,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-72
08:38:51,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-76
08:38:53,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-18
08:38:53,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-67
08:38:53,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-68
08:38:53,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:38:54,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:38:54,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-68
08:38:54,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-68
08:38:54,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:38:56,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-27
08:38:56,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-68
08:38:56,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-69
08:38:56,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-91
08:38:56,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-91
08:38:56,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-92
08:38:58,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-18
08:38:58,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-69
08:38:58,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-71
08:38:58,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-76
08:38:58,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-89
08:38:58,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-89
08:38:58,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-89
08:39:00,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:39:00,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-66
08:39:00,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-67
08:39:00,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:39:02,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:39:02,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-70
08:39:02,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-70
08:39:02,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-77
08:39:02,SFR WiFi FON,b'r-\x1b\xb3\xfd\x9f',0,11,-89
08:39:02,SFR WiFi Mobile,b'r-\x1b\xb3\xfd\x9d',5,11,-89
08:39:02,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-89
08:39:04,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:39:04,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-70
08:39:04,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-71
08:39:04,Livebox-61C0,b'\x98Be\xe9a\xc0',3,6,-78
08:39:06,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-68
08:39:06,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-70
08:39:08,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:39:08,Livebox-D770_wifi_invite,b'\x98Be\xe8\xd7q',3,1,-68
08:39:08,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-69
08:39:08,SFR_FD98,b'\xcc-\x1b\xb3\xfd\x9e',4,11,-89
08:39:10,iPhone,b'\x1aZ#z\xaf\x9b',3,6,-21
08:39:10,Livebox-D770,b'\x98Be\xe8\xd7p',3,1,-68
