Time,ssid,bssid,sec,channel,rssi
13:20:37,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-94
13:20:39,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-44
13:20:39,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-75
13:20:41,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-43
13:20:41,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-93
13:20:43,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-35
13:20:43,C23,01cea7137799759e4213cf0874a0967d136f9dd74f23d9cb69ac1f193848d309,4,1,-94
13:20:45,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-35
13:20:45,C24,1ac3cdbf31789f514d464822b0e35eec603bb8d9054bed827d1bda1deb3ada00,3,2,-95
13:20:45,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-96
13:20:47,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-34
13:20:47,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-75
13:20:47,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-93
13:20:49,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-49
13:20:49,C24,1ac3cdbf31789f514d464822b0e35eec603bb8d9054bed827d1bda1deb3ada00,3,2,-85
13:20:49,C25,1b4a1af0cbe62f6159ac5442696faf3423d2204473b66efe9622deb1811aac5a,4,4,-93
13:20:49,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-96
13:20:50,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-78
13:20:50,C23,01cea7137799759e4213cf0874a0967d136f9dd74f23d9cb69ac1f193848d309,4,1,-91
13:20:50,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-94
13:20:52,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-35
13:20:52,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-79
13:20:52,C26,6910cb50d37e5aa024bde5f23ecec7fd275a071c826c0f95b0298a1928b89267,4,5,-94
13:20:54,C21,40876fda5edf4f7e3ef7efa67ae5bf4352bf6a0759aebd54b8fb8aef60487b49,3,6,-35
13:20:54,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-80
13:20:54,C221,ba2fb67fc8262e9b3f492cdf369437c13dfacaf22258856d37576eb2bd2394bb,4,5,-89
13:20:54,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-93
13:20:58,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-76
13:20:58,C20,ffd06d29e7f10fbc082af5f24480d99db98443c0dd612551427672c93e15e5c4,4,11,-95
13:21:00,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-76
13:21:00,C28,924524d6382bedd3b276d79f38a45ee16e639762689b45028641f99fe896713e,4,11,-95
13:21:02,C22,6b8c5e55ac512ac8972dcf7c5198c3e9025e2a06973f9034ab643c42e835fa28,4,5,-76
13:21:02,C25,1b4a1af0cbe62f6159ac5442696faf3423d2204473b66efe9622deb1811aac5a,4,4,-90
13:21:04,C26,6910cb50d37e5aa024bde5f23ecec7fd275a071c826c0f95b0298a1928b89267,4,5,-93
