Time,ssid,bssid,sec,channel,rssi
19:13:33,T150,c94e4970e3535be5bf5eccf7b0d42938483cffdfe9bf136afaaab5bf,3,6,-40
19:13:33,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-81
19:13:33,T152,dff8c15688c6af2b401881b9a0eec6097bfe7f649487d6392b083a00,3,1,-82
19:13:35,T150,c94e4970e3535be5bf5eccf7b0d42938483cffdfe9bf136afaaab5bf,3,6,-45
19:13:43,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-85
19:13:46,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-90
19:13:48,T153,0086d77ffe542f142f9b644d733b01a41cd4185ced6991623054e955,3,6,-88
19:13:50,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-89
19:13:52,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
19:13:56,T152,dff8c15688c6af2b401881b9a0eec6097bfe7f649487d6392b083a00,3,1,-77
19:13:56,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-89
19:13:58,T154,4fe3b03c20f4cf003203ccd21433bd4d7dce650cd8e6a51d96aa393c,3,11,-94
19:14:01,T154,4fe3b03c20f4cf003203ccd21433bd4d7dce650cd8e6a51d96aa393c,3,11,-82
19:14:05,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-87
19:14:07,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
19:14:11,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
19:14:11,T153,0086d77ffe542f142f9b644d733b01a41cd4185ced6991623054e955,3,6,-90
19:14:11,T154,4fe3b03c20f4cf003203ccd21433bd4d7dce650cd8e6a51d96aa393c,3,11,-96
19:14:13,T155,852d07587246f21b384f4c77dffc2f1f09986e24697aeeff31dc1a7c,3,11,-78
19:14:13,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-81
19:14:14,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-82
19:14:16,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
19:14:18,T155,852d07587246f21b384f4c77dffc2f1f09986e24697aeeff31dc1a7c,3,11,-79
19:14:18,T152,dff8c15688c6af2b401881b9a0eec6097bfe7f649487d6392b083a00,3,1,-81
19:14:18,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-87
19:14:26,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-90
19:14:29,T155,852d07587246f21b384f4c77dffc2f1f09986e24697aeeff31dc1a7c,3,11,-88
19:14:33,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-80
19:14:37,T152,dff8c15688c6af2b401881b9a0eec6097bfe7f649487d6392b083a00,3,1,-81
19:14:37,T154,4fe3b03c20f4cf003203ccd21433bd4d7dce650cd8e6a51d96aa393c,3,11,-89
19:14:48,T156,5eafaee62c55db6c02261261f0ddc750e80e8f3cbf1ff188dab74b61,3,1,-95
19:14:52,T152,dff8c15688c6af2b401881b9a0eec6097bfe7f649487d6392b083a00,3,1,-78
19:14:52,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-87
19:14:53,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-89
19:14:57,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
19:14:59,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-90
19:15:01,T151,a3864168dff81bcb3f7f1c438eb03063ab91b55a73d58be50f61177c,3,6,-88
