Time,adv_flag,def_tx_pwr,mac,rssi,name,scan_tx_pwr,conn_tx_pwr,tx_range,adv_tx_pwr
13:42:00,,3,7c32b3afcb872e5319622c27d50dd95d4ac9835da446580b55f20b5a338101bf,-81,,3,64,,3
13:42:00,26.0,3,e86f1047d07fff5e28a2f8f0f2af3e582285a044850615e4a49370e6ef8b5869,-85,,3,64,5.0,3
13:42:01,26.0,3,8c394e21992a945554c8b4c9b0eb4f71b9c86bdde6ec1c0d29d085f5ba5f00c7,-81,,3,64,12.0,3
13:42:02,26.0,3,f2d2bfe9666aaed7678f208c23ef0ebfd9957bec84cf0e4f6df32a0b338c28e0,-84,,3,64,7.0,3
13:42:03,26.0,3,f2d2bfe9666aaed7678f208c23ef0ebfd9957bec84cf0e4f6df32a0b338c28e0,-84,,3,64,7.0,3
13:42:04,26.0,3,8c394e21992a945554c8b4c9b0eb4f71b9c86bdde6ec1c0d29d085f5ba5f00c7,-73,,3,64,12.0,3
13:42:04,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-93,,3,64,12.0,3
13:42:05,,3,4a001bfd7335d8ac2bba704cd563845f8b82628144f910904147536456c68e05,-87,,3,64,,3
13:42:06,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-81,,3,64,12.0,3
13:42:07,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-80,,3,64,,3
13:42:08,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-79,,3,64,12.0,3
13:42:08,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-78,,3,64,12.0,3
13:42:09,26.0,3,4afa68a954adc1d8b4cea6886633bd9cb36aef9000a897974cbda68cf1184754,-64,,3,64,12.0,3
13:42:10,26.0,3,e86f1047d07fff5e28a2f8f0f2af3e582285a044850615e4a49370e6ef8b5869,-88,,3,64,5.0,3
13:42:11,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-85,,3,64,12.0,3
13:42:12,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-81,,3,64,12.0,3
13:42:12,26.0,3,4afa68a954adc1d8b4cea6886633bd9cb36aef9000a897974cbda68cf1184754,-89,,3,64,12.0,3
13:42:13,26.0,3,f2d2bfe9666aaed7678f208c23ef0ebfd9957bec84cf0e4f6df32a0b338c28e0,-83,,3,64,7.0,3
13:42:14,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-79,,3,64,12.0,3
13:42:15,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-73,,3,64,12.0,3
13:42:16,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-82,,3,64,12.0,3
13:42:16,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-73,,3,64,12.0,3
13:42:17,,3,4a001bfd7335d8ac2bba704cd563845f8b82628144f910904147536456c68e05,-85,,3,64,,3
13:42:18,26.0,3,4afa68a954adc1d8b4cea6886633bd9cb36aef9000a897974cbda68cf1184754,-77,,3,64,12.0,3
13:42:19,26.0,3,af7a3e6727d8962be462be88ffd74183e31ce0e3824acbfa143e2d1227abab1c,-82,,3,64,8.0,3
13:42:20,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-73,,3,64,12.0,3
13:42:20,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-76,,3,64,12.0,3
13:42:21,,3,4a001bfd7335d8ac2bba704cd563845f8b82628144f910904147536456c68e05,-96,,3,64,,3
13:42:22,26.0,3,f286cab7b47bc8c5189c583f39a703b45c10e798beb56f4735b6a1a886dd0c13,-73,,3,64,12.0,3
13:42:23,26.0,3,f2d2bfe9666aaed7678f208c23ef0ebfd9957bec84cf0e4f6df32a0b338c28e0,-88,,3,64,7.0,3
13:42:24,26.0,3,4f76d69d9f8366ccf82c09e36b1473250ca602906d08cfed296683bd3ef2d3c4,-78,,3,64,12.0,3
13:42:24,26.0,3,4afa68a954adc1d8b4cea6886633bd9cb36aef9000a897974cbda68cf1184754,-58,,3,64,12.0,3
13:42:25,26.0,3,4afa68a954adc1d8b4cea6886633bd9cb36aef9000a897974cbda68cf1184754,-57,,3,64,12.0,3
