Time,adv_flag,def_tx_pwr,mac,rssi,name,scan_tx_pwr,conn_tx_pwr,tx_range,adv_tx_pwr
15:00:00,,3,b'dfeb8dccfd1a',-69,,3,64,,3
15:00:00,26,3,b'7b429ac50d81',-64,,3,64,12,3
15:00:01,26,3,b'7b429ac50d81',-71,,3,64,12,3
15:00:02,,3,b'dfeb8dccfd1a',-72,,3,64,,3
15:00:03,26,3,b'7b429ac50d81',-72,,3,64,12,3
15:00:04,,3,b'dfeb8dccfd1a',-75,,3,64,,3
15:00:04,26,3,b'7b429ac50d81',-65,,3,64,12,3
15:00:05,26,3,b'7b429ac50d81',-67,,3,64,12,3
15:00:06,26,3,b'7b429ac50d81',-64,,3,64,12,3
15:00:07,26,3,b'7b429ac50d81',-67,,3,64,12,3
15:00:07,26,3,b'7b429ac50d81',-71,,3,64,12,3
15:00:08,26,3,b'7b429ac50d81',-75,,3,64,12,3
15:00:09,26,3,b'7b429ac50d81',-63,,3,64,12,3
15:00:10,,3,b'dfeb8dccfd1a',-70,,3,64,,3
15:00:11,26,3,b'7b429ac50d81',-66,,3,64,12,3
15:00:11,26,3,b'7b429ac50d81',-60,,3,64,12,3
15:00:12,26,3,b'7b429ac50d81',-65,,3,64,12,3
15:00:13,,3,b'e544f74b9214',-65,,3,64,,3
15:00:14,,3,b'dfeb8dccfd1a',-62,,3,64,,3
15:00:15,26,3,b'7b429ac50d81',-57,,3,64,12,3
15:00:15,26,3,b'7b429ac50d81',-62,,3,64,12,3
15:00:16,26,3,b'7b429ac50d81',-62,,3,64,12,3
15:00:17,26,3,b'7b429ac50d81',-61,,3,64,12,3
15:00:18,26,3,b'7b429ac50d81',-58,,3,64,12,3
15:00:19,26,3,b'7b429ac50d81',-62,,3,64,12,3
15:00:19,26,3,b'7b429ac50d81',-59,,3,64,12,3
15:00:20,,3,b'd308ea8a835c',-63,,3,64,,3
15:00:21,26,3,b'7b429ac50d81',-70,,3,64,12,3
15:00:22,26,3,b'7b429ac50d81',-65,,3,64,12,3
15:00:23,26,3,b'7b429ac50d81',-64,,3,64,12,3
15:00:23,26,3,b'55e388f35058',-90,,3,64,7,3
15:00:24,,3,b'd308ea8a835c',-69,,3,64,,3
15:00:25,26,3,b'7b429ac50d81',-67,,3,64,12,3
15:00:26,26,3,b'7b429ac50d81',-58,,3,64,12,3
15:00:27,26,3,b'7b429ac50d81',-69,,3,64,12,3
15:00:27,26,3,b'7b429ac50d81',-70,,3,64,12,3
15:00:28,,3,b'd308ea8a835c',-71,,3,64,,3
15:00:29,26,3,b'7b429ac50d81',-65,,3,64,12,3
15:00:30,26,3,b'7b429ac50d81',-75,,3,64,12,3
15:00:31,26,3,b'7b429ac50d81',-75,,3,64,12,3
15:00:31,26,3,b'7b429ac50d81',-69,,3,64,12,3
15:00:32,26,3,b'7b429ac50d81',-69,,3,64,12,3
15:00:33,26,3,b'7b429ac50d81',-71,,3,64,12,3
15:00:34,26,3,b'7b429ac50d81',-68,,3,64,12,3
15:00:35,26,3,b'7b429ac50d81',-70,,3,64,12,3
15:00:35,26,3,b'7b429ac50d81',-73,,3,64,12,3
15:00:36,,3,b'dfeb8dccfd1a',-68,,3,64,,3
15:00:37,26,3,b'7b429ac50d81',-81,,3,64,12,3
15:00:38,,3,b'd308ea8a835c',-76,,3,64,,3
15:00:38,26,3,b'7b429ac50d81',-67,,3,64,12,3
15:00:39,,3,b'd1903e27d630',-92,,3,64,,3
15:00:40,,3,b'dfeb8dccfd1a',-71,,3,64,,3
15:00:41,26,3,b'7b429ac50d81',-54,,3,64,12,3
15:00:42,,3,b'dd447ca62389',-89,,3,64,,3
