Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
01:13:55,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
01:13:57,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
01:13:58,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:00,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:02,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:04,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:06,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:07,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:09,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:11,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:13,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:15,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:16,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:18,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:20,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:22,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:24,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:25,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:27,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:29,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:31,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:33,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:34,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
01:14:36,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:38,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:40,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
01:14:42,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
