Time,Acceleration,Roll,battery_voltage,battery_percentage,Pitch
18:45:08,"(0.0, 0.0, 0.0)",15.12683,4.516094,84.94266,31.66545
18:45:09,"(-0.319458, -0.5010986, 0.8037109)",22.79513,4.516094,84.94266,29.88964
18:45:10,"(-0.348877, -0.4960938, 0.8167725)",23.18722,4.511075,84.44078,29.17552
18:45:11,"(-0.3980713, -0.4248047, 0.7841797)",26.91361,4.516094,84.94266,27.25055
18:45:12,"(-0.3831787, -0.5124512, 0.7955322)",25.71841,4.511075,84.44078,29.46908
18:45:13,"(-0.4135742, -0.6055908, 0.8109131)",27.25783,4.516094,84.94266,33.09746
18:45:14,"(-0.4123535, -0.5231934, 0.8275146)",26.48724,4.511075,84.44078,29.50474
18:45:14,"(-0.3435059, -0.5577393, 0.8031006)",23.15758,4.511075,84.44078,32.55928
18:45:15,"(-0.3464355, -0.5428467, 0.7694092)",24.24021,4.50104,83.43722,32.75445
18:45:16,"(-0.3695068, -0.5238037, 0.8040771)",24.7378,4.511075,84.44078,30.70734
18:45:17,"(-0.3922119, -0.5551758, 0.8106689)",25.26341,4.516094,84.94266,31.77141
18:45:18,"(-0.4436035, -0.5126953, 0.7716064)",29.89498,4.511075,84.44078,29.94367
18:45:19,"(-0.4311523, -0.4372559, 0.7600098)",29.56617,4.511075,84.44078,26.94853
18:45:20,"(-0.4301758, -0.4985352, 0.8190918)",28.74323,4.511075,84.44078,28.08679
18:45:20,"(-0.4285889, -0.4866943, 0.7851563)",28.62855,4.516094,84.94266,28.55003
18:45:21,"(-0.4346924, -0.5527344, 0.7541504)",29.95915,4.511075,84.44078,32.38685
18:45:22,"(-0.4278564, -0.560791, 0.7449951)",29.86909,4.511075,84.44078,33.07334
18:45:23,"(-0.4211426, -0.5371094, 0.7437744)",29.73273,4.521111,85.44443,32.30107
18:45:24,"(-0.3968506, -0.5576172, 0.7779541)",27.02707,4.516094,84.94266,32.55808
18:45:25,"(-0.4219971, -0.5469971, 0.7510986)",29.32901,4.511075,84.44078,32.41208
18:45:26,"(-0.4040527, -0.5528564, 0.7670898)",28.07438,4.516094,84.94266,33.21517
18:45:26,"(-0.4216309, -0.5299072, 0.7565918)",29.02627,4.50104,83.43722,31.19143
18:45:27,"(-0.317749, -0.5473633, 0.762207)",22.63029,4.516094,84.94266,33.53795
18:45:28,"(-0.3375244, -0.5275879, 0.7824707)",23.3333,4.511075,84.44078,31.47174
18:45:29,"(-0.3834229, -0.5164795, 0.8048096)",24.89232,4.516094,84.94266,30.09858
18:45:30,"(-0.3583984, -0.5270996, 0.7884521)",24.32057,4.516094,84.94266,31.02249
18:45:31,"(-0.3824463, -0.4993896, 0.7938232)",25.72373,4.516094,84.94266,29.47907
18:45:32,"(-0.3765869, -0.5170898, 0.7823486)",23.6531,4.516094,84.94266,30.77173
18:45:32,"(-0.3856201, -0.5125732, 0.7858887)",25.99265,4.511075,84.44078,30.57699
18:45:33,"(-0.3756104, -0.5195313, 0.7883301)",25.62675,4.511075,84.44078,30.87895
18:45:34,"(-0.3692627, -0.5310059, 0.786377)",25.08794,4.516094,84.94266,31.44792
18:45:35,"(-0.3964844, -0.4586182, 0.9074707)",23.60107,4.516094,84.94266,24.84924
18:45:36,"(-0.3553467, -0.524292, 0.8120117)",23.47407,4.516094,84.94266,31.13678
18:45:37,"(-0.3848877, -0.5250244, 0.7614746)",26.81434,4.511075,84.44078,31.60588
18:45:38,"(-0.3791504, -0.5831299, 0.7340088)",27.3185,4.506058,83.93905,35.21598
18:45:39,"(-0.3759766, -0.6029053, 0.7303467)",27.10713,4.516094,84.94266,36.20808
18:45:39,"(-0.5018311, -0.5374756, 0.6722412)",29.12001,4.511075,84.44078,33.66973
18:45:40,"(-0.2218018, -0.5892334, 0.7612305)",16.24468,4.511075,84.44078,35.07196
18:45:41,"(-0.3510742, -0.6489258, 0.7696533)",24.57837,4.496022,82.93546,36.10143
18:45:42,"(-0.27771, -0.5623779, 0.854126)",14.92843,4.516094,84.94266,31.92807
18:45:43,"(-0.5178223, -0.5491943, 0.8094482)",32.60796,4.511075,84.44078,29.58912
18:45:44,"(-0.4111328, -0.5650635, 0.8787842)",26.66063,4.516094,84.94266,29.47043
18:45:45,"(-0.6043701, -0.4611816, 0.8231201)",32.01531,4.511075,84.44078,25.41095
18:45:45,"(-0.3841553, -0.4678955, 0.7011719)",28.71728,4.516094,84.94266,29.80979
18:45:46,"(-0.3474121, -0.5096436, 0.8653564)",24.10105,4.516094,84.94266,30.49092
18:45:47,"(-0.3171387, -0.5245361, 0.6446533)",26.80653,4.516094,84.94266,34.44898
18:45:48,"(-0.4250488, -0.5455322, 0.7823486)",28.51517,4.516094,84.94266,32.45163
18:45:49,"(-0.4764404, -0.6080322, 0.8258057)",32.49846,4.506058,83.93905,33.29854
18:45:50,"(-0.447998, -0.6343994, 0.7456055)",32.71184,4.516094,84.94266,35.07675
18:45:51,"(-0.447998, -0.5568848, 0.614624)",36.08822,4.511075,84.44078,34.87731
18:45:52,"(-0.5257568, -0.5587158, 0.6856689)",35.77494,4.516094,84.94266,32.43245
18:45:52,"(-0.5557861, -0.5214844, 0.6834717)",39.11735,4.521111,85.44443,30.62437
18:45:53,"(-0.5294189, -0.5895996, 0.776123)",34.96473,4.516094,84.94266,32.82726
18:45:54,"(-0.5452881, -0.5449219, 0.647583)",41.54542,4.516094,84.94266,33.0782
18:45:55,"(-0.4833984, -0.5400391, 0.7590332)",32.49146,4.511075,84.44078,30.96862
18:45:56,"(-0.5096436, -0.4921875, 0.6397705)",38.88449,4.516094,84.94266,31.72672
18:45:57,"(-0.6309814, -0.4775391, 0.8225098)",37.49331,4.516094,84.94266,24.73327
18:45:58,"(-0.5397949, -0.4279785, 0.666626)",36.814,4.516094,84.94266,25.30334
18:45:58,"(-0.5606689, -0.5126953, 0.7618408)",37.71868,4.511075,84.44078,27.59574
18:45:59,"(-0.5765381, -0.4331055, 0.7679443)",36.89758,4.516094,84.94266,24.27636
18:46:00,"(-0.5072021, -0.4355469, 0.741333)",38.65417,4.511075,84.44078,29.38668
18:46:01,"(-0.5756836, -0.4769287, 0.8355713)",34.56568,4.516094,84.94266,25.1747
18:46:02,"(-0.5535889, -0.4365234, 0.7315674)",37.11538,4.516094,84.94266,25.44597
18:46:03,"(-0.6090088, -0.5275879, 0.8134766)",37.1768,4.521111,85.44443,27.32792
18:46:04,"(-0.5461426, -0.4747314, 0.7738037)",35.21404,4.516094,84.94266,26.62162
18:46:04,"(-0.5629883, -0.3703613, 0.7667236)",36.28902,4.516094,84.94266,22.67251
18:46:05,"(-0.4919434, -0.4602051, 0.6231689)",38.28834,4.511075,84.44078,30.09846
18:46:06,"(-0.5983887, -0.3986816, 0.8514404)",35.09938,4.511075,84.44078,21.78075
18:46:07,"(-0.5683594, -0.3439941, 0.7452393)",37.34615,4.516094,84.94266,19.58258
18:46:08,"(-0.6335449, -0.3459473, 0.7615967)",39.75585,4.511075,84.44078,21.56535
18:46:09,"(-0.5056152, -0.3498535, 0.8083496)",34.25526,4.511075,84.44078,22.43699
18:46:10,"(-0.5922852, -0.4049072, 0.7434082)",37.87107,4.516094,84.94266,23.26548
