Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
09:22:00,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:02,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:03,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:05,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:07,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:09,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:11,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:12,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:14,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:16,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:18,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:20,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:21,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:23,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:25,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:27,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:29,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:31,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:32,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:34,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:36,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:38,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:40,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:42,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:43,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:45,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:47,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
09:22:49,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:51,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:52,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
09:22:54,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
