Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
10:26:44,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:46,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:47,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:49,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:51,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:53,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:55,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
10:26:57,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
10:26:58,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:00,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:02,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:04,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:06,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:07,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:09,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:11,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:13,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:15,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:16,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:18,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:20,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:22,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:24,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:25,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:27,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:29,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:31,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:33,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:34,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:36,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:38,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:40,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:42,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:44,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:45,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:47,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:49,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
10:27:51,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:53,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:54,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:56,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
10:27:58,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:00,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:02,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:03,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:05,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:07,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:09,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:11,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:12,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:14,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:16,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:18,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
10:28:20,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
10:28:22,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
10:28:23,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
10:28:25,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:27,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:29,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
10:28:31,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
