Time,spreading_factor,data,frequency,bandwidth,rx_timestamp,rssi,snr,sfrx,sftx,tx_trials,tx_power,tx_time_on_air,tx_counter,tx_frequency
16:17:16,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:18,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:20,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:22,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:24,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:25,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:27,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:29,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
16:17:31,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
16:17:33,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
16:17:34,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
16:17:36,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:38,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:40,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:42,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:43,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:45,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:47,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:49,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:51,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:52,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:54,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
16:17:56,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
16:17:58,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:00,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:01,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:03,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:05,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:07,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:09,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:10,7,b'',863000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:12,7,b'',864000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:14,7,b'',865000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:16,7,b'',866000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:18,7,b'',867000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:19,7,b'',868000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:21,7,b'',869000000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:23,7,b'',864862500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:25,7,b'',865062500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:27,7,b'',865402500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:28,7,b'',865602500,0,0,0,0.0,0,0,0,14,0,0,0
16:18:30,7,b'',865985000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:32,7,b'',866200000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:34,7,b'',866400000,0,0,0,0.0,0,0,0,14,0,0,0
16:18:36,7,b'',866600000,0,0,0,0.0,0,0,0,14,0,0,0
